 0.1000000E+00  0.1000000E-14  0.9346265E-01
 0.1000000E+00  0.1023294E-14  0.9352402E-01
 0.1000000E+00  0.1047130E-14  0.9358560E-01
 0.1000000E+00  0.1071519E-14  0.9364897E-01
 0.1000000E+00  0.1096478E-14  0.9371455E-01
 0.1000000E+00  0.1122019E-14  0.9378041E-01
 0.1000000E+00  0.1148155E-14  0.9384900E-01
 0.1000000E+00  0.1174897E-14  0.9391887E-01
 0.1000000E+00  0.1202264E-14  0.9399076E-01
 0.1000000E+00  0.1230269E-14  0.9406351E-01
 0.1000000E+00  0.1258926E-14  0.9413871E-01
 0.1000000E+00  0.1288249E-14  0.9421556E-01
 0.1000000E+00  0.1318256E-14  0.9429451E-01
 0.1000000E+00  0.1348963E-14  0.9437576E-01
 0.1000000E+00  0.1380385E-14  0.9445786E-01
 0.1000000E+00  0.1412536E-14  0.9454200E-01
 0.1000000E+00  0.1445439E-14  0.9462950E-01
 0.1000000E+00  0.1479109E-14  0.9471846E-01
 0.1000000E+00  0.1513562E-14  0.9480909E-01
 0.1000000E+00  0.1548815E-14  0.9490228E-01
 0.1000000E+00  0.1584892E-14  0.9499850E-01
 0.1000000E+00  0.1621810E-14  0.9509560E-01
 0.1000000E+00  0.1659588E-14  0.9519643E-01
 0.1000000E+00  0.1698242E-14  0.9529895E-01
 0.1000000E+00  0.1737800E-14  0.9540416E-01
 0.1000000E+00  0.1778279E-14  0.9551217E-01
 0.1000000E+00  0.1819702E-14  0.9562264E-01
 0.1000000E+00  0.1862089E-14  0.9573610E-01
 0.1000000E+00  0.1905459E-14  0.9585191E-01
 0.1000000E+00  0.1949844E-14  0.9597066E-01
 0.1000000E+00  0.1995263E-14  0.9609274E-01
 0.1000000E+00  0.2041740E-14  0.9621782E-01
 0.1000000E+00  0.2089295E-14  0.9634560E-01
 0.1000000E+00  0.2137962E-14  0.9647704E-01
 0.1000000E+00  0.2187762E-14  0.9661150E-01
 0.1000000E+00  0.2238723E-14  0.9674922E-01
 0.1000000E+00  0.2290866E-14  0.9689093E-01
 0.1000000E+00  0.2344228E-14  0.9703536E-01
