 5.2 0.64900E-05  0.53641E-05  0.38679E-05  0.34835E-05  0.58337E-06  0.51471E-08  0.36447E-11  0.34256E-17  0.23054E-25  0.00000E+00
 5.3 0.66234E-05  0.55890E-05  0.41661E-05  0.40054E-05  0.76676E-06  0.86456E-08  0.75792E-11  0.00000E+00  0.00000E+00  0.00000E+00
 5.4 0.67419E-05  0.57944E-05  0.44511E-05  0.45485E-05  0.98819E-06  0.14312E-07  0.19658E-10  0.57163E-16  0.15655E-23  0.74057E-36
 5.5 0.68476E-05  0.59808E-05  0.47205E-05  0.51069E-05  0.12518E-05  0.22665E-07  0.39416E-10  0.71390E-17  0.00000E+00  0.00000E+00
 5.6 0.69418E-05  0.61494E-05  0.49739E-05  0.56745E-05  0.15590E-05  0.35197E-07  0.87914E-10  0.71195E-15  0.69823E-22  0.24180E-33
 5.7 0.70260E-05  0.63012E-05  0.52097E-05  0.62445E-05  0.19127E-05  0.52873E-07  0.16735E-09  0.95874E-15  0.00000E+00  0.00000E+00
 5.8 0.71015E-05  0.64378E-05  0.54284E-05  0.68118E-05  0.23124E-05  0.77797E-07  0.33385E-09  0.68635E-14  0.21567E-20  0.43722E-31
 5.9 0.71695E-05  0.65604E-05  0.56295E-05  0.73703E-05  0.27595E-05  0.11151E-06  0.60105E-09  0.12710E-13  0.00000E+00  0.00000E+00
 6.0 0.72312E-05  0.66703E-05  0.58140E-05  0.79159E-05  0.32515E-05  0.15666E-06  0.10986E-08  0.52814E-13  0.48190E-19  0.49322E-29
 6.1 0.72873E-05  0.67689E-05  0.59821E-05  0.84438E-05  0.37875E-05  0.21543E-06  0.18727E-08  0.10659E-12  0.00000E+00  0.00000E+00
 6.2 0.73387E-05  0.68574E-05  0.61351E-05  0.89516E-05  0.43637E-05  0.29076E-06  0.31871E-08  0.33305E-12  0.80858E-18  0.36616E-27
 6.3 0.73861E-05  0.69371E-05  0.62736E-05  0.94356E-05  0.49770E-05  0.38538E-06  0.51614E-08  0.67718E-12  0.00000E+00  0.00000E+00
 6.4 0.74301E-05  0.70089E-05  0.63990E-05  0.98948E-05  0.56225E-05  0.50226E-06  0.82738E-08  0.17604E-11  0.10519E-16  0.18732E-25
 6.5 0.74714E-05  0.70739E-05  0.65122E-05  0.10327E-04  0.62957E-05  0.64439E-06  0.12782E-07  0.34909E-11  0.97865E-17  0.00000E+00
 6.6 0.75101E-05  0.71330E-05  0.66144E-05  0.10733E-04  0.69909E-05  0.81433E-06  0.19467E-07  0.79538E-11  0.10909E-15  0.68726E-24
 6.7 0.75467E-05  0.71870E-05  0.67066E-05  0.11110E-04  0.77028E-05  0.10150E-05  0.28811E-07  0.15170E-10  0.17284E-15  0.00000E+00
 6.8 0.75817E-05  0.72365E-05  0.67899E-05  0.11461E-04  0.84257E-05  0.12483E-05  0.41977E-07  0.31241E-10  0.92374E-15  0.18718E-22
 6.9 0.76151E-05  0.72823E-05  0.68653E-05  0.11786E-04  0.91538E-05  0.15165E-05  0.59763E-07  0.57015E-10  0.17377E-14  0.00000E+00
