 4.8 0.13539E-01  0.32234E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 4.9 0.14401E-01  0.16617E-06  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 5.0 0.15283E-01  0.38102E-05  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 5.1 0.16159E-01  0.41815E-04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 5.2 0.16873E-01  0.21824E-03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 5.3 0.17311E-01  0.64306E-03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 5.4 0.17515E-01  0.13601E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 5.5 0.17587E-01  0.21530E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 5.6 0.17627E-01  0.30360E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 5.7 0.17661E-01  0.38980E-02  0.25223E-43  0.00000E+00  0.00000E+00  0.00000E+00
 5.8 0.17692E-01  0.47630E-02  0.62698E-38  0.00000E+00  0.00000E+00  0.00000E+00
 5.9 0.17722E-01  0.55959E-02  0.43811E-33  0.00000E+00  0.00000E+00  0.00000E+00
 6.0 0.17751E-01  0.64996E-02  0.14777E-28  0.00000E+00  0.00000E+00  0.00000E+00
 6.1 0.17779E-01  0.73369E-02  0.13191E-24  0.00000E+00  0.00000E+00  0.00000E+00
 6.2 0.17806E-01  0.82436E-02  0.61042E-21  0.00000E+00  0.00000E+00  0.00000E+00
 6.3 0.17832E-01  0.90834E-02  0.85688E-18  0.00000E+00  0.00000E+00  0.00000E+00
 6.4 0.17857E-01  0.99938E-02  0.66927E-15  0.00000E+00  0.00000E+00  0.00000E+00
 6.5 0.17881E-01  0.10834E-01  0.17791E-12  0.00000E+00  0.00000E+00  0.00000E+00
 6.6 0.17905E-01  0.11709E-01  0.24928E-10  0.00000E+00  0.00000E+00  0.00000E+00
 6.7 0.17928E-01  0.12592E-01  0.17281E-08  0.00000E+00  0.00000E+00  0.00000E+00
 6.8 0.17951E-01  0.13472E-01  0.59803E-07  0.00000E+00  0.00000E+00  0.00000E+00
 6.9 0.17973E-01  0.14350E-01  0.10960E-05  0.00000E+00  0.00000E+00  0.00000E+00
 7.0 0.17995E-01  0.15225E-01  0.11306E-04  0.00000E+00  0.00000E+00  0.00000E+00
 7.1 0.18016E-01  0.16046E-01  0.67944E-04  0.00000E+00  0.00000E+00  0.00000E+00
 7.2 0.18036E-01  0.16741E-01  0.26200E-03  0.00000E+00  0.00000E+00  0.00000E+00
 7.3 0.18056E-01  0.17202E-01  0.68481E-03  0.00000E+00  0.00000E+00  0.00000E+00
 7.4 0.18076E-01  0.17442E-01  0.13751E-02  0.00000E+00  0.00000E+00  0.00000E+00
 7.5 0.18095E-01  0.17530E-01  0.21290E-02  0.70065E-42  0.00000E+00  0.00000E+00
 7.6 0.18113E-01  0.17571E-01  0.29753E-02  0.24951E-37  0.00000E+00  0.00000E+00
 7.7 0.18132E-01  0.17599E-01  0.38370E-02  0.39864E-33  0.00000E+00  0.00000E+00
 7.8 0.18150E-01  0.17623E-01  0.47497E-02  0.35111E-29  0.00000E+00  0.00000E+00
 7.9 0.18167E-01  0.17646E-01  0.55656E-02  0.10183E-25  0.00000E+00  0.00000E+00
 8.0 0.18184E-01  0.17668E-01  0.64876E-02  0.21229E-22  0.00000E+00  0.00000E+00
 8.1 0.18201E-01  0.17688E-01  0.73060E-02  0.15566E-19  0.00000E+00  0.00000E+00
 8.2 0.18218E-01  0.17709E-01  0.82317E-02  0.84462E-17  0.00000E+00  0.00000E+00
 8.3 0.18234E-01  0.17728E-01  0.91057E-02  0.20581E-14  0.00000E+00  0.00000E+00
 8.4 0.18250E-01  0.17747E-01  0.99287E-02  0.23818E-12  0.00000E+00  0.00000E+00
 8.5 0.18265E-01  0.17766E-01  0.10795E-01  0.17672E-10  0.00000E+00  0.00000E+00
 8.6 0.18280E-01  0.17784E-01  0.11735E-01  0.90834E-09  0.00000E+00  0.00000E+00
 8.7 0.18295E-01  0.17801E-01  0.12559E-01  0.20909E-07  0.00000E+00  0.00000E+00
 8.8 0.18310E-01  0.17818E-01  0.13492E-01  0.37329E-06  0.00000E+00  0.00000E+00
 8.9 0.18324E-01  0.17835E-01  0.14313E-01  0.33722E-05  0.00000E+00  0.00000E+00
 9.0 0.18338E-01  0.17852E-01  0.15229E-01  0.24112E-04  0.00000E+00  0.00000E+00
 9.1 0.18352E-01  0.17868E-01  0.16029E-01  0.10568E-03  0.00000E+00  0.00000E+00
 9.2 0.18366E-01  0.17884E-01  0.16650E-01  0.30858E-03  0.00000E+00  0.00000E+00
 9.3 0.18379E-01  0.17900E-01  0.17116E-01  0.72584E-03  0.10860E-41  0.00000E+00
 9.4 0.18392E-01  0.17915E-01  0.17385E-01  0.13999E-02  0.14516E-37  0.00000E+00
 9.5 0.18405E-01  0.17930E-01  0.17493E-01  0.21763E-02  0.85208E-34  0.00000E+00
 9.6 0.18418E-01  0.17945E-01  0.17539E-01  0.29485E-02  0.22123E-30  0.00000E+00
 9.7 0.18430E-01  0.17959E-01  0.17567E-01  0.38739E-02  0.49100E-27  0.00000E+00
 9.8 0.18443E-01  0.17974E-01  0.17589E-01  0.46643E-02  0.40062E-24  0.00000E+00
 9.9 0.18455E-01  0.17988E-01  0.17608E-01  0.55418E-02  0.24702E-21  0.00000E+00
10.0 0.18466E-01  0.18002E-01  0.17626E-01  0.64089E-02  0.86599E-19  0.00000E+00
10.1 0.18478E-01  0.18016E-01  0.17644E-01  0.73476E-02  0.22013E-16  0.00000E+00
10.2 0.18490E-01  0.18029E-01  0.17661E-01  0.82200E-02  0.28445E-14  0.00000E+00
10.3 0.18501E-01  0.18043E-01  0.17677E-01  0.90935E-02  0.22900E-12  0.00000E+00
10.4 0.18512E-01  0.18056E-01  0.17692E-01  0.98898E-02  0.97766E-11  0.00000E+00
10.5 0.18523E-01  0.18069E-01  0.17707E-01  0.10771E-01  0.32904E-09  0.00000E+00
10.6 0.18533E-01  0.18081E-01  0.17722E-01  0.11720E-01  0.82819E-08  0.00000E+00
10.7 0.18544E-01  0.18094E-01  0.17737E-01  0.12518E-01  0.10322E-06  0.00000E+00
10.8 0.18554E-01  0.18106E-01  0.17751E-01  0.13397E-01  0.10298E-05  0.00000E+00
10.9 0.18564E-01  0.18119E-01  0.17764E-01  0.14257E-01  0.69771E-05  0.00000E+00
11.0 0.18575E-01  0.18131E-01  0.17778E-01  0.15125E-01  0.35344E-04  0.00000E+00
11.1 0.18584E-01  0.18143E-01  0.17791E-01  0.15975E-01  0.13887E-03  0.42599E-42
11.2 0.18594E-01  0.18154E-01  0.17804E-01  0.16558E-01  0.34696E-03  0.16475E-38
11.3 0.18604E-01  0.18166E-01  0.17817E-01  0.17070E-01  0.80728E-03  0.64592E-35
11.4 0.18613E-01  0.18177E-01  0.17830E-01  0.17330E-01  0.14288E-02  0.11889E-31
11.5 0.18622E-01  0.18189E-01  0.17842E-01  0.17456E-01  0.21857E-02  0.13535E-28
11.6 0.18632E-01  0.18200E-01  0.17854E-01  0.17513E-01  0.30127E-02  0.96615E-26
11.7 0.18641E-01  0.18211E-01  0.17866E-01  0.17542E-01  0.37838E-02  0.35456E-23
11.8 0.18650E-01  0.18222E-01  0.17878E-01  0.17563E-01  0.47308E-02  0.12793E-20
11.9 0.18658E-01  0.18232E-01  0.17890E-01  0.17581E-01  0.55977E-02  0.24350E-18
12.0 0.18667E-01  0.18243E-01  0.17901E-01  0.17598E-01  0.63763E-02  0.24860E-16
12.1 0.18675E-01  0.18253E-01  0.17913E-01  0.17614E-01  0.72425E-02  0.20837E-14
12.2 0.18684E-01  0.18264E-01  0.17924E-01  0.17629E-01  0.82087E-02  0.14590E-12
12.3 0.18692E-01  0.18274E-01  0.17935E-01  0.17643E-01  0.90815E-02  0.56726E-11
12.4 0.18700E-01  0.18284E-01  0.17946E-01  0.17657E-01  0.99553E-02  0.15282E-09
12.5 0.18708E-01  0.18294E-01  0.17957E-01  0.17670E-01  0.10741E-01  0.24628E-08
12.6 0.18716E-01  0.18304E-01  0.17968E-01  0.17683E-01  0.11706E-01  0.38788E-07
12.7 0.18724E-01  0.18313E-01  0.17978E-01  0.17696E-01  0.12489E-01  0.32527E-06
12.8 0.18732E-01  0.18323E-01  0.17989E-01  0.17708E-01  0.13457E-01  0.26543E-05
12.9 0.18739E-01  0.18332E-01  0.17999E-01  0.17720E-01  0.14323E-01  0.13958E-04
13.0 0.18747E-01  0.18342E-01  0.18009E-01  0.17731E-01  0.15160E-01  0.55627E-04
13.1 0.18754E-01  0.18351E-01  0.18020E-01  0.17743E-01  0.15837E-01  0.15545E-03
13.2 0.18762E-01  0.18360E-01  0.18030E-01  0.17754E-01  0.16487E-01  0.38981E-03
13.3 0.18769E-01  0.18369E-01  0.18040E-01  0.17765E-01  0.17003E-01  0.85187E-03
13.4 0.18776E-01  0.18378E-01  0.18049E-01  0.17776E-01  0.17277E-01  0.14592E-02
13.5 0.18783E-01  0.18387E-01  0.18059E-01  0.17787E-01  0.17408E-01  0.21081E-02
13.6 0.18790E-01  0.18395E-01  0.18069E-01  0.17797E-01  0.17482E-01  0.29165E-02
13.7 0.18797E-01  0.18404E-01  0.18078E-01  0.17807E-01  0.17519E-01  0.38631E-02
13.8 0.18804E-01  0.18413E-01  0.18088E-01  0.17818E-01  0.17541E-01  0.47242E-02
13.9 0.18810E-01  0.18421E-01  0.18097E-01  0.17828E-01  0.17559E-01  0.55899E-02
14.0 0.18817E-01  0.18429E-01  0.18106E-01  0.17837E-01  0.17575E-01  0.64579E-02
14.1 0.18823E-01  0.18437E-01  0.18115E-01  0.17847E-01  0.17590E-01  0.72131E-02
14.2 0.18830E-01  0.18446E-01  0.18124E-01  0.17857E-01  0.17604E-01  0.81982E-02
14.3 0.18836E-01  0.18454E-01  0.18133E-01  0.17867E-01  0.17617E-01  0.90702E-02
14.4 0.18842E-01  0.18462E-01  0.18142E-01  0.17876E-01  0.17630E-01  0.99431E-02
14.5 0.18849E-01  0.18469E-01  0.18151E-01  0.17885E-01  0.17642E-01  0.10817E-01
14.6 0.18855E-01  0.18477E-01  0.18160E-01  0.17895E-01  0.17654E-01  0.11692E-01
14.7 0.18861E-01  0.18485E-01  0.18168E-01  0.17904E-01  0.17665E-01  0.12566E-01
14.8 0.18867E-01  0.18493E-01  0.18177E-01  0.17913E-01  0.17676E-01  0.13325E-01
14.9 0.18873E-01  0.18500E-01  0.18185E-01  0.17922E-01  0.17687E-01  0.14179E-01
15.0 0.18879E-01  0.18508E-01  0.18194E-01  0.17931E-01  0.17698E-01  0.15010E-01
15.1 0.18884E-01  0.18515E-01  0.18202E-01  0.17939E-01  0.17708E-01  0.15872E-01
15.2 0.18890E-01  0.18522E-01  0.18210E-01  0.17948E-01  0.17718E-01  0.16490E-01
15.3 0.18896E-01  0.18529E-01  0.18218E-01  0.17957E-01  0.17728E-01  0.16882E-01
15.4 0.18901E-01  0.18537E-01  0.18226E-01  0.17965E-01  0.17737E-01  0.17191E-01
15.5 0.18907E-01  0.18544E-01  0.18234E-01  0.17974E-01  0.17747E-01  0.17363E-01
15.6 0.18912E-01  0.18551E-01  0.18242E-01  0.17982E-01  0.17756E-01  0.17450E-01
15.7 0.18918E-01  0.18558E-01  0.18250E-01  0.17990E-01  0.17766E-01  0.17495E-01
15.8 0.18923E-01  0.18564E-01  0.18258E-01  0.17999E-01  0.17775E-01  0.17519E-01
15.9 0.18928E-01  0.18571E-01  0.18265E-01  0.18007E-01  0.17783E-01  0.17537E-01
16.0 0.18933E-01  0.18578E-01  0.18273E-01  0.18015E-01  0.17792E-01  0.17553E-01
16.1 0.18938E-01  0.18585E-01  0.18281E-01  0.18023E-01  0.17801E-01  0.17568E-01
16.2 0.18944E-01  0.18591E-01  0.18288E-01  0.18031E-01  0.17810E-01  0.17581E-01
16.3 0.18949E-01  0.18598E-01  0.18296E-01  0.18039E-01  0.17818E-01  0.17594E-01
16.4 0.18954E-01  0.18604E-01  0.18303E-01  0.18047E-01  0.17826E-01  0.17606E-01
16.5 0.18958E-01  0.18611E-01  0.18310E-01  0.18054E-01  0.17835E-01  0.17618E-01
16.6 0.18963E-01  0.18617E-01  0.18317E-01  0.18062E-01  0.17843E-01  0.17629E-01
16.7 0.18968E-01  0.18623E-01  0.18325E-01  0.18070E-01  0.17851E-01  0.17640E-01
16.8 0.18973E-01  0.18629E-01  0.18332E-01  0.18077E-01  0.17859E-01  0.17651E-01
16.9 0.18978E-01  0.18635E-01  0.18339E-01  0.18085E-01  0.17867E-01  0.17661E-01
17.0 0.18982E-01  0.18642E-01  0.18346E-01  0.18092E-01  0.17875E-01  0.17670E-01
17.1 0.18987E-01  0.18648E-01  0.18353E-01  0.18100E-01  0.17883E-01  0.17680E-01
17.2 0.18992E-01  0.18654E-01  0.18359E-01  0.18107E-01  0.17890E-01  0.17689E-01
17.3 0.18996E-01  0.18659E-01  0.18366E-01  0.18114E-01  0.17898E-01  0.17698E-01
17.4 0.19000E-01  0.18665E-01  0.18373E-01  0.18122E-01  0.17905E-01  0.17707E-01
17.5 0.19005E-01  0.18671E-01  0.18380E-01  0.18129E-01  0.17913E-01  0.17716E-01
17.6 0.19009E-01  0.18677E-01  0.18386E-01  0.18136E-01  0.17920E-01  0.17725E-01
17.7 0.19014E-01  0.18683E-01  0.18393E-01  0.18143E-01  0.17928E-01  0.17733E-01
17.8 0.19018E-01  0.18688E-01  0.18399E-01  0.18150E-01  0.17935E-01  0.17741E-01
17.9 0.19022E-01  0.18694E-01  0.18406E-01  0.18157E-01  0.17942E-01  0.17750E-01
18.0 0.19026E-01  0.18699E-01  0.18412E-01  0.18164E-01  0.17950E-01  0.17758E-01
18.1 0.19031E-01  0.18705E-01  0.18419E-01  0.18171E-01  0.17957E-01  0.17765E-01
18.2 0.19035E-01  0.18710E-01  0.18425E-01  0.18177E-01  0.17964E-01  0.17773E-01
18.3 0.19039E-01  0.18716E-01  0.18431E-01  0.18184E-01  0.17971E-01  0.17781E-01
18.4 0.19043E-01  0.18721E-01  0.18437E-01  0.18191E-01  0.17978E-01  0.17789E-01
18.5 0.19047E-01  0.18726E-01  0.18443E-01  0.18198E-01  0.17985E-01  0.17796E-01
18.6 0.19051E-01  0.18731E-01  0.18449E-01  0.18204E-01  0.17992E-01  0.17804E-01
18.7 0.19055E-01  0.18737E-01  0.18456E-01  0.18211E-01  0.17999E-01  0.17811E-01
18.8 0.19059E-01  0.18742E-01  0.18462E-01  0.18217E-01  0.18005E-01  0.17818E-01
18.9 0.19062E-01  0.18747E-01  0.18467E-01  0.18224E-01  0.18012E-01  0.17825E-01
19.0 0.19066E-01  0.18752E-01  0.18473E-01  0.18230E-01  0.18019E-01  0.17832E-01
19.1 0.19070E-01  0.18757E-01  0.18479E-01  0.18236E-01  0.18026E-01  0.17839E-01
19.2 0.19074E-01  0.18762E-01  0.18485E-01  0.18243E-01  0.18032E-01  0.17846E-01
19.3 0.19078E-01  0.18767E-01  0.18491E-01  0.18249E-01  0.18039E-01  0.17853E-01
19.4 0.19081E-01  0.18772E-01  0.18496E-01  0.18255E-01  0.18045E-01  0.17860E-01
19.5 0.19085E-01  0.18776E-01  0.18502E-01  0.18261E-01  0.18052E-01  0.17867E-01
19.6 0.19089E-01  0.18781E-01  0.18508E-01  0.18268E-01  0.18058E-01  0.17874E-01
19.7 0.19092E-01  0.18786E-01  0.18513E-01  0.18274E-01  0.18064E-01  0.17880E-01
19.8 0.19096E-01  0.18791E-01  0.18519E-01  0.18280E-01  0.18071E-01  0.17887E-01
19.9 0.19099E-01  0.18795E-01  0.18524E-01  0.18286E-01  0.18077E-01  0.17894E-01
20.0 0.19102E-01  0.18800E-01  0.18530E-01  0.18292E-01  0.18083E-01  0.17900E-01
