 0.1000000E+00 -0.2089295E-12  0.6250200E-01
 0.1000000E+00 -0.2041740E-12  0.6208455E-01
 0.1000000E+00 -0.1995263E-12  0.6164063E-01
 0.1000000E+00 -0.1949844E-12  0.6125474E-01
 0.1000000E+00 -0.1905460E-12  0.6090137E-01
 0.1000000E+00 -0.1862089E-12  0.6066204E-01
 0.1000000E+00 -0.1819702E-12  0.6049401E-01
 0.1000000E+00 -0.1778279E-12  0.6038489E-01
 0.1000000E+00 -0.1737800E-12  0.6027337E-01
 0.1000000E+00 -0.1698242E-12  0.6008467E-01
 0.1000000E+00 -0.1659588E-12  0.5978030E-01
 0.1000000E+00 -0.1621810E-12  0.5935352E-01
 0.1000000E+00 -0.1584893E-12  0.5877312E-01
 0.1000000E+00 -0.1548815E-12  0.5802741E-01
 0.1000000E+00 -0.1513562E-12  0.5719507E-01
 0.1000000E+00 -0.1479109E-12  0.5625666E-01
 0.1000000E+00 -0.1445439E-12  0.5531194E-01
 0.1000000E+00 -0.1412536E-12  0.5440581E-01
 0.1000000E+00 -0.1380385E-12  0.5358830E-01
 0.1000000E+00 -0.1348963E-12  0.5289670E-01
 0.1000000E+00 -0.1318256E-12  0.5235441E-01
 0.1000000E+00 -0.1288248E-12  0.5196873E-01
 0.1000000E+00 -0.1258927E-12  0.5173203E-01
 0.1000000E+00 -0.1230269E-12  0.5162404E-01
 0.1000000E+00 -0.1202264E-12  0.5161550E-01
 0.1000000E+00 -0.1174897E-12  0.5167229E-01
 0.1000000E+00 -0.1148155E-12  0.5175830E-01
 0.1000000E+00 -0.1122019E-12  0.5183949E-01
 0.1000000E+00 -0.1096478E-12  0.5188657E-01
 0.1000000E+00 -0.1071519E-12  0.5187675E-01
 0.1000000E+00 -0.1047130E-12  0.5179426E-01
 0.1000000E+00 -0.1023294E-12  0.5163135E-01
 0.1000000E+00 -0.1000000E-12  0.5138751E-01
 0.1000000E+00 -0.9772367E-13  0.5106857E-01
 0.1000000E+00 -0.9549916E-13  0.5068587E-01
 0.1000000E+00 -0.9332549E-13  0.5025421E-01
 0.1000000E+00 -0.9120109E-13  0.4979053E-01
 0.1000000E+00 -0.8912506E-13  0.4931336E-01
 0.1000000E+00 -0.8709628E-13  0.4884060E-01
 0.1000000E+00 -0.8511386E-13  0.4838911E-01
 0.1000000E+00 -0.8317639E-13  0.4797365E-01
 0.1000000E+00 -0.8128302E-13  0.4760624E-01
 0.1000000E+00 -0.7943275E-13  0.4729689E-01
 0.1000000E+00 -0.7762478E-13  0.4705164E-01
 0.1000000E+00 -0.7585778E-13  0.4687454E-01
 0.1000000E+00 -0.7413100E-13  0.4676639E-01
 0.1000000E+00 -0.7244354E-13  0.4672613E-01
 0.1000000E+00 -0.7079464E-13  0.4675016E-01
 0.1000000E+00 -0.6918312E-13  0.4683347E-01
 0.1000000E+00 -0.6760829E-13  0.4697013E-01
 0.1000000E+00 -0.6606930E-13  0.4715307E-01
 0.1000000E+00 -0.6456549E-13  0.4737459E-01
 0.1000000E+00 -0.6309576E-13  0.4762733E-01
 0.1000000E+00 -0.6165949E-13  0.4790363E-01
 0.1000000E+00 -0.6025592E-13  0.4819607E-01
 0.1000000E+00 -0.5888443E-13  0.4849826E-01
 0.1000000E+00 -0.5754402E-13  0.4880407E-01
 0.1000000E+00 -0.5623413E-13  0.4910821E-01
 0.1000000E+00 -0.5495406E-13  0.4940600E-01
 0.1000000E+00 -0.5370312E-13  0.4969426E-01
 0.1000000E+00 -0.5248078E-13  0.4996947E-01
 0.1000000E+00 -0.5128614E-13  0.5022999E-01
 0.1000000E+00 -0.5011870E-13  0.5047423E-01
 0.1000000E+00 -0.4897783E-13  0.5070141E-01
 0.1000000E+00 -0.4786304E-13  0.5091141E-01
 0.1000000E+00 -0.4677352E-13  0.5110452E-01
 0.1000000E+00 -0.4570880E-13  0.5128152E-01
 0.1000000E+00 -0.4466832E-13  0.5144375E-01
 0.1000000E+00 -0.4365162E-13  0.5159237E-01
 0.1000000E+00 -0.4265796E-13  0.5172911E-01
 0.1000000E+00 -0.4168693E-13  0.5185559E-01
 0.1000000E+00 -0.4073800E-13  0.5197410E-01
 0.1000000E+00 -0.3981075E-13  0.5208630E-01
 0.1000000E+00 -0.3890453E-13  0.5219422E-01
 0.1000000E+00 -0.3801893E-13  0.5229964E-01
 0.1000000E+00 -0.3715350E-13  0.5240460E-01
 0.1000000E+00 -0.3630784E-13  0.5251074E-01
 0.1000000E+00 -0.3548135E-13  0.5261966E-01
 0.1000000E+00 -0.3467368E-13  0.5273305E-01
 0.1000000E+00 -0.3388439E-13  0.5285221E-01
 0.1000000E+00 -0.3311315E-13  0.5297844E-01
 0.1000000E+00 -0.3235938E-13  0.5311273E-01
 0.1000000E+00 -0.3162278E-13  0.5325609E-01
 0.1000000E+00 -0.3090294E-13  0.5340926E-01
 0.1000000E+00 -0.3019949E-13  0.5357338E-01
 0.1000000E+00 -0.2951211E-13  0.5374829E-01
 0.1000000E+00 -0.2884032E-13  0.5393474E-01
 0.1000000E+00 -0.2818382E-13  0.5413300E-01
 0.1000000E+00 -0.2754226E-13  0.5434350E-01
 0.1000000E+00 -0.2691537E-13  0.5456585E-01
 0.1000000E+00 -0.2630268E-13  0.5480023E-01
 0.1000000E+00 -0.2570395E-13  0.5504682E-01
 0.1000000E+00 -0.2511884E-13  0.5530512E-01
 0.1000000E+00 -0.2454711E-13  0.5557474E-01
 0.1000000E+00 -0.2398834E-13  0.5585568E-01
 0.1000000E+00 -0.2344228E-13  0.5614762E-01
 0.1000000E+00 -0.2290866E-13  0.5644999E-01
 0.1000000E+00 -0.2238723E-13  0.5676234E-01
 0.1000000E+00 -0.2187762E-13  0.5708430E-01
 0.1000000E+00 -0.2137962E-13  0.5741520E-01
 0.1000000E+00 -0.2089295E-13  0.5775469E-01
 0.1000000E+00 -0.2041740E-13  0.5810223E-01
 0.1000000E+00 -0.1995263E-13  0.5845721E-01
 0.1000000E+00 -0.1949844E-13  0.5881915E-01
 0.1000000E+00 -0.1905460E-13  0.5918749E-01
 0.1000000E+00 -0.1862089E-13  0.5956154E-01
 0.1000000E+00 -0.1819702E-13  0.5994109E-01
 0.1000000E+00 -0.1778279E-13  0.6032533E-01
 0.1000000E+00 -0.1737800E-13  0.6071375E-01
 0.1000000E+00 -0.1698242E-13  0.6110579E-01
 0.1000000E+00 -0.1659588E-13  0.6150116E-01
 0.1000000E+00 -0.1621810E-13  0.6189935E-01
 0.1000000E+00 -0.1584892E-13  0.6229981E-01
 0.1000000E+00 -0.1548815E-13  0.6270210E-01
 0.1000000E+00 -0.1513562E-13  0.6310558E-01
 0.1000000E+00 -0.1479109E-13  0.6351026E-01
 0.1000000E+00 -0.1445439E-13  0.6391530E-01
 0.1000000E+00 -0.1412536E-13  0.6432049E-01
 0.1000000E+00 -0.1380385E-13  0.6472554E-01
 0.1000000E+00 -0.1348963E-13  0.6512986E-01
 0.1000000E+00 -0.1318256E-13  0.6553359E-01
 0.1000000E+00 -0.1288249E-13  0.6593600E-01
 0.1000000E+00 -0.1258927E-13  0.6633703E-01
 0.1000000E+00 -0.1230269E-13  0.6673608E-01
 0.1000000E+00 -0.1202264E-13  0.6713310E-01
 0.1000000E+00 -0.1174897E-13  0.6752813E-01
 0.1000000E+00 -0.1148155E-13  0.6792033E-01
 0.1000000E+00 -0.1122019E-13  0.6830993E-01
 0.1000000E+00 -0.1096478E-13  0.6869660E-01
 0.1000000E+00 -0.1071519E-13  0.6908023E-01
 0.1000000E+00 -0.1047130E-13  0.6946044E-01
 0.1000000E+00 -0.1023294E-13  0.6983701E-01
 0.1000000E+00 -0.1000000E-13  0.7021019E-01
 0.1000000E+00 -0.9772367E-14  0.7057974E-01
 0.1000000E+00 -0.9549916E-14  0.7094540E-01
 0.1000000E+00 -0.9332549E-14  0.7130694E-01
 0.1000000E+00 -0.9120109E-14  0.7166454E-01
 0.1000000E+00 -0.8912505E-14  0.7201803E-01
 0.1000000E+00 -0.8709627E-14  0.7236702E-01
 0.1000000E+00 -0.8511386E-14  0.7271190E-01
 0.1000000E+00 -0.8317639E-14  0.7305241E-01
 0.1000000E+00 -0.8128303E-14  0.7338855E-01
 0.1000000E+00 -0.7943275E-14  0.7372013E-01
 0.1000000E+00 -0.7762478E-14  0.7404722E-01
 0.1000000E+00 -0.7585778E-14  0.7436965E-01
 0.1000000E+00 -0.7413100E-14  0.7468771E-01
 0.1000000E+00 -0.7244353E-14  0.7500101E-01
 0.1000000E+00 -0.7079464E-14  0.7530968E-01
 0.1000000E+00 -0.6918312E-14  0.7561366E-01
 0.1000000E+00 -0.6760829E-14  0.7591321E-01
 0.1000000E+00 -0.6606930E-14  0.7620830E-01
 0.1000000E+00 -0.6456548E-14  0.7649834E-01
 0.1000000E+00 -0.6309576E-14  0.7678412E-01
 0.1000000E+00 -0.6165950E-14  0.7706526E-01
 0.1000000E+00 -0.6025592E-14  0.7734168E-01
 0.1000000E+00 -0.5888443E-14  0.7761359E-01
 0.1000000E+00 -0.5754403E-14  0.7788105E-01
 0.1000000E+00 -0.5623413E-14  0.7814409E-01
 0.1000000E+00 -0.5495406E-14  0.7840256E-01
 0.1000000E+00 -0.5370312E-14  0.7865645E-01
 0.1000000E+00 -0.5248078E-14  0.7890622E-01
 0.1000000E+00 -0.5128614E-14  0.7915141E-01
 0.1000000E+00 -0.5011870E-14  0.7939244E-01
 0.1000000E+00 -0.4897783E-14  0.7962918E-01
 0.1000000E+00 -0.4786304E-14  0.7986159E-01
 0.1000000E+00 -0.4677352E-14  0.8008969E-01
 0.1000000E+00 -0.4570880E-14  0.8031383E-01
 0.1000000E+00 -0.4466832E-14  0.8053401E-01
 0.1000000E+00 -0.4365162E-14  0.8074979E-01
 0.1000000E+00 -0.4265796E-14  0.8096188E-01
 0.1000000E+00 -0.4168693E-14  0.8116992E-01
 0.1000000E+00 -0.4073799E-14  0.8137393E-01
 0.1000000E+00 -0.3981075E-14  0.8157420E-01
 0.1000000E+00 -0.3890453E-14  0.8177071E-01
 0.1000000E+00 -0.3801893E-14  0.8196327E-01
 0.1000000E+00 -0.3715350E-14  0.8215240E-01
 0.1000000E+00 -0.3630784E-14  0.8233760E-01
 0.1000000E+00 -0.3548135E-14  0.8251944E-01
 0.1000000E+00 -0.3467368E-14  0.8269775E-01
 0.1000000E+00 -0.3388439E-14  0.8287239E-01
 0.1000000E+00 -0.3311315E-14  0.8304387E-01
 0.1000000E+00 -0.3235938E-14  0.8321166E-01
 0.1000000E+00 -0.3162278E-14  0.8337643E-01
 0.1000000E+00 -0.3090294E-14  0.8353756E-01
 0.1000000E+00 -0.3019949E-14  0.8369580E-01
 0.1000000E+00 -0.2951211E-14  0.8385063E-01
 0.1000000E+00 -0.2884032E-14  0.8400260E-01
 0.1000000E+00 -0.2818382E-14  0.8415141E-01
 0.1000000E+00 -0.2754226E-14  0.8429720E-01
 0.1000000E+00 -0.2691537E-14  0.8444011E-01
 0.1000000E+00 -0.2630269E-14  0.8457996E-01
 0.1000000E+00 -0.2570395E-14  0.8471692E-01
 0.1000000E+00 -0.2511884E-14  0.8485113E-01
 0.1000000E+00 -0.2454711E-14  0.8498282E-01
 0.1000000E+00 -0.2398834E-14  0.8511148E-01
 0.1000000E+00 -0.2344228E-14  0.8523758E-01
 0.1000000E+00 -0.2290866E-14  0.8536119E-01
 0.1000000E+00 -0.2238723E-14  0.8548228E-01
 0.1000000E+00 -0.2187762E-14  0.8560064E-01
 0.1000000E+00 -0.2137962E-14  0.8571669E-01
 0.1000000E+00 -0.2089295E-14  0.8583028E-01
 0.1000000E+00 -0.2041740E-14  0.8594129E-01
 0.1000000E+00 -0.1995263E-14  0.8605023E-01
 0.1000000E+00 -0.1949844E-14  0.8615674E-01
 0.1000000E+00 -0.1905459E-14  0.8626126E-01
 0.1000000E+00 -0.1862089E-14  0.8636335E-01
 0.1000000E+00 -0.1819702E-14  0.8646339E-01
 0.1000000E+00 -0.1778279E-14  0.8656108E-01
 0.1000000E+00 -0.1737800E-14  0.8665687E-01
 0.1000000E+00 -0.1698242E-14  0.8675060E-01
 0.1000000E+00 -0.1659588E-14  0.8684255E-01
 0.1000000E+00 -0.1621810E-14  0.8693222E-01
 0.1000000E+00 -0.1584892E-14  0.8701996E-01
 0.1000000E+00 -0.1548815E-14  0.8710591E-01
 0.1000000E+00 -0.1513562E-14  0.8719012E-01
 0.1000000E+00 -0.1479109E-14  0.8727247E-01
 0.1000000E+00 -0.1445439E-14  0.8735316E-01
 0.1000000E+00 -0.1412536E-14  0.8743176E-01
 0.1000000E+00 -0.1380385E-14  0.8750907E-01
 0.1000000E+00 -0.1348963E-14  0.8758456E-01
 0.1000000E+00 -0.1318256E-14  0.8765835E-01
 0.1000000E+00 -0.1288248E-14  0.8773059E-01
 0.1000000E+00 -0.1258927E-14  0.8780123E-01
 0.1000000E+00 -0.1230269E-14  0.8787031E-01
 0.1000000E+00 -0.1202264E-14  0.8793800E-01
 0.1000000E+00 -0.1174897E-14  0.8800434E-01
 0.1000000E+00 -0.1148155E-14  0.8806887E-01
 0.1000000E+00 -0.1122019E-14  0.8813205E-01
 0.1000000E+00 -0.1096478E-14  0.8819408E-01
 0.1000000E+00 -0.1071519E-14  0.8825461E-01
 0.1000000E+00 -0.1047130E-14  0.8831374E-01
 0.1000000E+00 -0.1023294E-14  0.8837178E-01
 0.1000000E+00 -0.1000000E-14  0.8842855E-01

 0.2000000E+00 -0.1000000E-10  0.1663612E+00
 0.2000000E+00 -0.9120109E-11  0.1663056E+00
 0.2000000E+00 -0.8317639E-11  0.1662326E+00
 0.2000000E+00 -0.7585777E-11  0.1661534E+00
 0.2000000E+00 -0.6918312E-11  0.1660485E+00
 0.2000000E+00 -0.6309576E-11  0.1659287E+00
 0.2000000E+00 -0.5754403E-11  0.1657885E+00
 0.2000000E+00 -0.5248078E-11  0.1656268E+00
 0.2000000E+00 -0.4786304E-11  0.1653946E+00
 0.2000000E+00 -0.4365162E-11  0.1651801E+00
 0.2000000E+00 -0.3981075E-11  0.1648584E+00
 0.2000000E+00 -0.3630784E-11  0.1645686E+00
 0.2000000E+00 -0.3311315E-11  0.1642089E+00
 0.2000000E+00 -0.3162278E-11  0.1640148E+00
 0.2000000E+00 -0.3019948E-11  0.1637892E+00
 0.2000000E+00 -0.2884032E-11  0.1635558E+00
 0.2000000E+00 -0.2754226E-11  0.1633298E+00
 0.2000000E+00 -0.2630268E-11  0.1630760E+00
 0.2000000E+00 -0.2511884E-11  0.1627650E+00
 0.2000000E+00 -0.2398834E-11  0.1624773E+00
 0.2000000E+00 -0.2290866E-11  0.1621081E+00
 0.2000000E+00 -0.2187762E-11  0.1618152E+00
 0.2000000E+00 -0.2089295E-11  0.1615070E+00
 0.2000000E+00 -0.1995263E-11  0.1612403E+00
 0.2000000E+00 -0.1905460E-11  0.1608816E+00
 0.2000000E+00 -0.1819702E-11  0.1605321E+00
 0.2000000E+00 -0.1737800E-11  0.1600629E+00
 0.2000000E+00 -0.1659588E-11  0.1596996E+00
 0.2000000E+00 -0.1584892E-11  0.1591796E+00
 0.2000000E+00 -0.1513562E-11  0.1586782E+00
 0.2000000E+00 -0.1445439E-11  0.1582012E+00
 0.2000000E+00 -0.1380385E-11  0.1575484E+00
 0.2000000E+00 -0.1318256E-11  0.1571912E+00
 0.2000000E+00 -0.1258927E-11  0.1566511E+00
 0.2000000E+00 -0.1202264E-11  0.1559434E+00
 0.2000000E+00 -0.1148155E-11  0.1554697E+00
 0.2000000E+00 -0.1096478E-11  0.1549836E+00
 0.2000000E+00 -0.1047130E-11  0.1542868E+00
 0.2000000E+00 -0.1000000E-11  0.1535090E+00
 0.2000000E+00 -0.9772367E-12  0.1531147E+00
 0.2000000E+00 -0.9549916E-12  0.1530257E+00
 0.2000000E+00 -0.9332549E-12  0.1527195E+00
 0.2000000E+00 -0.9120109E-12  0.1524204E+00
 0.2000000E+00 -0.8912506E-12  0.1518892E+00
 0.2000000E+00 -0.8709628E-12  0.1513272E+00
 0.2000000E+00 -0.8511387E-12  0.1509119E+00
 0.2000000E+00 -0.8317639E-12  0.1504219E+00
 0.2000000E+00 -0.8128302E-12  0.1500715E+00
 0.2000000E+00 -0.7943275E-12  0.1496899E+00
 0.2000000E+00 -0.7762477E-12  0.1493464E+00
 0.2000000E+00 -0.7585778E-12  0.1491458E+00
 0.2000000E+00 -0.7413101E-12  0.1485621E+00
 0.2000000E+00 -0.7244354E-12  0.1481199E+00
 0.2000000E+00 -0.7079464E-12  0.1480664E+00
 0.2000000E+00 -0.6918312E-12  0.1475449E+00
 0.2000000E+00 -0.6760828E-12  0.1464952E+00
 0.2000000E+00 -0.6606930E-12  0.1459931E+00
 0.2000000E+00 -0.6456549E-12  0.1457605E+00
 0.2000000E+00 -0.6309576E-12  0.1449626E+00
 0.2000000E+00 -0.6165949E-12  0.1442572E+00
 0.2000000E+00 -0.6025592E-12  0.1442608E+00
 0.2000000E+00 -0.5888443E-12  0.1442147E+00
 0.2000000E+00 -0.5754402E-12  0.1437076E+00
 0.2000000E+00 -0.5623414E-12  0.1432976E+00
 0.2000000E+00 -0.5495406E-12  0.1432676E+00
 0.2000000E+00 -0.5370312E-12  0.1429393E+00
 0.2000000E+00 -0.5248078E-12  0.1418681E+00
 0.2000000E+00 -0.5128615E-12  0.1406457E+00
 0.2000000E+00 -0.5011870E-12  0.1400986E+00
 0.2000000E+00 -0.4897784E-12  0.1399086E+00
 0.2000000E+00 -0.4786304E-12  0.1394327E+00
 0.2000000E+00 -0.4677352E-12  0.1385467E+00
 0.2000000E+00 -0.4570880E-12  0.1376460E+00
 0.2000000E+00 -0.4466832E-12  0.1372336E+00
 0.2000000E+00 -0.4365162E-12  0.1371617E+00
 0.2000000E+00 -0.4265796E-12  0.1369587E+00
 0.2000000E+00 -0.4168693E-12  0.1364331E+00
 0.2000000E+00 -0.4073800E-12  0.1357045E+00
 0.2000000E+00 -0.3981075E-12  0.1349857E+00
 0.2000000E+00 -0.3890453E-12  0.1344150E+00
 0.2000000E+00 -0.3801893E-12  0.1340123E+00
 0.2000000E+00 -0.3715350E-12  0.1335862E+00
 0.2000000E+00 -0.3630784E-12  0.1330923E+00
 0.2000000E+00 -0.3548135E-12  0.1326354E+00
 0.2000000E+00 -0.3467368E-12  0.1322671E+00
 0.2000000E+00 -0.3388439E-12  0.1319033E+00
 0.2000000E+00 -0.3311315E-12  0.1313868E+00
 0.2000000E+00 -0.3235938E-12  0.1306116E+00
 0.2000000E+00 -0.3162278E-12  0.1296864E+00
 0.2000000E+00 -0.3090294E-12  0.1286828E+00
 0.2000000E+00 -0.3019949E-12  0.1277071E+00
 0.2000000E+00 -0.2951211E-12  0.1267433E+00
 0.2000000E+00 -0.2884032E-12  0.1258141E+00
 0.2000000E+00 -0.2818382E-12  0.1248203E+00
 0.2000000E+00 -0.2754226E-12  0.1237241E+00
 0.2000000E+00 -0.2691537E-12  0.1226245E+00
 0.2000000E+00 -0.2630269E-12  0.1215854E+00
 0.2000000E+00 -0.2570395E-12  0.1207317E+00
 0.2000000E+00 -0.2511884E-12  0.1201251E+00
 0.2000000E+00 -0.2454711E-12  0.1197226E+00
 0.2000000E+00 -0.2398834E-12  0.1194719E+00
 0.2000000E+00 -0.2344228E-12  0.1192626E+00
 0.2000000E+00 -0.2290866E-12  0.1188466E+00
 0.2000000E+00 -0.2238723E-12  0.1182395E+00
 0.2000000E+00 -0.2187762E-12  0.1175281E+00
 0.2000000E+00 -0.2137962E-12  0.1167058E+00
 0.2000000E+00 -0.2089295E-12  0.1158090E+00
 0.2000000E+00 -0.2041740E-12  0.1151705E+00
 0.2000000E+00 -0.1995263E-12  0.1147053E+00
 0.2000000E+00 -0.1949844E-12  0.1143791E+00
 0.2000000E+00 -0.1905460E-12  0.1142142E+00
 0.2000000E+00 -0.1862089E-12  0.1141602E+00
 0.2000000E+00 -0.1819702E-12  0.1139802E+00
 0.2000000E+00 -0.1778279E-12  0.1135731E+00
 0.2000000E+00 -0.1737800E-12  0.1128189E+00
 0.2000000E+00 -0.1698242E-12  0.1117345E+00
 0.2000000E+00 -0.1659588E-12  0.1103464E+00
 0.2000000E+00 -0.1621810E-12  0.1086732E+00
 0.2000000E+00 -0.1584893E-12  0.1068352E+00
 0.2000000E+00 -0.1548815E-12  0.1049392E+00
 0.2000000E+00 -0.1513562E-12  0.1031101E+00
 0.2000000E+00 -0.1479109E-12  0.1014700E+00
 0.2000000E+00 -0.1445439E-12  0.1000955E+00
 0.2000000E+00 -0.1412536E-12  0.9903155E-01
 0.2000000E+00 -0.1380385E-12  0.9828697E-01
 0.2000000E+00 -0.1348963E-12  0.9783608E-01
 0.2000000E+00 -0.1318256E-12  0.9762835E-01
 0.2000000E+00 -0.1288248E-12  0.9759545E-01
 0.2000000E+00 -0.1258927E-12  0.9765989E-01
 0.2000000E+00 -0.1230269E-12  0.9774530E-01
 0.2000000E+00 -0.1202264E-12  0.9778294E-01
 0.2000000E+00 -0.1174897E-12  0.9771702E-01
 0.2000000E+00 -0.1148155E-12  0.9750804E-01
 0.2000000E+00 -0.1122019E-12  0.9713390E-01
 0.2000000E+00 -0.1096478E-12  0.9658939E-01
 0.2000000E+00 -0.1071519E-12  0.9588497E-01
 0.2000000E+00 -0.1047130E-12  0.9504349E-01
 0.2000000E+00 -0.1023294E-12  0.9409630E-01
 0.2000000E+00 -0.1000000E-12  0.9308051E-01
 0.2000000E+00 -0.9772367E-13  0.9203586E-01
 0.2000000E+00 -0.9549916E-13  0.9100201E-01
 0.2000000E+00 -0.9332549E-13  0.9001446E-01
 0.2000000E+00 -0.9120109E-13  0.8910505E-01
