 0.17220E-01 0.62435E+00 0.97106E+00 0.26714E+00 0.28761E+01 0.66869E+01 0.43408E+01 0.57104E+01 0.62328E+01
 0.18040E-01 0.68243E+00 0.10599E+01 0.29300E+00 0.31250E+01 0.72150E+01 0.46872E+01 0.61641E+01 0.67256E+01
 0.18860E-01 0.74270E+00 0.11519E+01 0.31985E+00 0.33800E+01 0.77504E+01 0.50384E+01 0.66264E+01 0.72244E+01
 0.19680E-01 0.80554E+00 0.12473E+01 0.34803E+00 0.36411E+01 0.82895E+01 0.53909E+01 0.70911E+01 0.77281E+01
 0.20500E-01 0.87044E+00 0.13457E+01 0.37756E+00 0.39069E+01 0.88298E+01 0.57470E+01 0.75594E+01 0.82330E+01
 0.21320E-01 0.93766E+00 0.14475E+01 0.40819E+00 0.41789E+01 0.93712E+01 0.61031E+01 0.80277E+01 0.87379E+01
 0.22140E-01 0.10072E+01 0.15519E+01 0.44015E+00 0.44558E+01 0.99103E+01 0.64592E+01 0.84960E+01 0.92415E+01
 0.22960E-01 0.10788E+01 0.16595E+01 0.47321E+00 0.47363E+01 0.10444E+02 0.68140E+01 0.89629E+01 0.97426E+01
 0.23780E-01 0.11525E+01 0.17696E+01 0.50775E+00 0.50194E+01 0.10975E+02 0.71664E+01 0.94264E+01 0.10239E+02
 0.24600E-01 0.12284E+01 0.18826E+01 0.54337E+00 0.53072E+01 0.11497E+02 0.75152E+01 0.98848E+01 0.10728E+02
 0.25420E-01 0.13063E+01 0.19980E+01 0.58034E+00 0.55950E+01 0.12009E+02 0.78578E+01 0.10337E+02 0.11208E+02
 0.26240E-01 0.13861E+01 0.21158E+01 0.61840E+00 0.58841E+01 0.12510E+02 0.81956E+01 0.10781E+02 0.11680E+02
 0.27060E-01 0.14678E+01 0.22361E+01 0.65781E+00 0.61755E+01 0.12997E+02 0.85272E+01 0.11215E+02 0.12140E+02
 0.27880E-01 0.15515E+01 0.23585E+01 0.69843E+00 0.64657E+01 0.13473E+02 0.88490E+01 0.11639E+02 0.12587E+02
 0.28700E-01 0.16370E+01 0.24832E+01 0.74039E+00 0.67572E+01 0.13931E+02 0.91623E+01 0.12052E+02 0.13021E+02
 0.29520E-01 0.17241E+01 0.26089E+01 0.78346E+00 0.70462E+01 0.14372E+02 0.94671E+01 0.12452E+02 0.13439E+02
 0.30340E-01 0.18130E+01 0.27381E+01 0.82786E+00 0.73364E+01 0.14794E+02 0.97608E+01 0.12839E+02 0.13841E+02
 0.31160E-01 0.19035E+01 0.28687E+01 0.87349E+00 0.76218E+01 0.15197E+02 0.10044E+02 0.13212E+02 0.14225E+02
 0.31980E-01 0.19956E+01 0.30004E+01 0.92034E+00 0.79059E+01 0.15580E+02 0.10314E+02 0.13568E+02 0.14591E+02
 0.32800E-01 0.20893E+01 0.31321E+01 0.96840E+00 0.81864E+01 0.15940E+02 0.10573E+02 0.13906E+02 0.14939E+02
 0.33620E-01 0.21842E+01 0.32675E+01 0.10177E+01 0.84632E+01 0.16276E+02 0.10817E+02 0.14228E+02 0.15265E+02
 0.34440E-01 0.22806E+01 0.34017E+01 0.10682E+01 0.87362E+01 0.16590E+02 0.11049E+02 0.14534E+02 0.15571E+02
 0.35260E-01 0.23783E+01 0.35383E+01 0.11198E+01 0.90032E+01 0.16879E+02 0.11266E+02 0.14819E+02 0.15855E+02
 0.36080E-01 0.24768E+01 0.36773E+01 0.11727E+01 0.92666E+01 0.17143E+02 0.11468E+02 0.15087E+02 0.16116E+02
 0.36900E-01 0.25768E+01 0.38151E+01 0.12266E+01 0.95226E+01 0.17381E+02 0.11657E+02 0.15333E+02 0.16355E+02
 0.37720E-01 0.27093E+01 0.39989E+01 0.12967E+01 0.98869E+01 0.17796E+02 0.11965E+02 0.15738E+02 0.16761E+02
 0.38540E-01 0.27818E+01 0.40949E+01 0.13387E+01 0.10022E+02 0.17783E+02 0.11988E+02 0.15768E+02 0.16767E+02
 0.39360E-01 0.28842E+01 0.42339E+01 0.13962E+01 0.10257E+02 0.17943E+02 0.12130E+02 0.15956E+02 0.16937E+02
 0.40180E-01 0.29891E+01 0.43754E+01 0.14547E+01 0.10487E+02 0.18077E+02 0.12255E+02 0.16121E+02 0.17084E+02
 0.41000E-01 0.30928E+01 0.45144E+01 0.15143E+01 0.10709E+02 0.18184E+02 0.12366E+02 0.16267E+02 0.17206E+02
 0.41820E-01 0.31988E+01 0.46546E+01 0.15750E+01 0.10923E+02 0.18265E+02 0.12461E+02 0.16389E+02 0.17305E+02
 0.42640E-01 0.33051E+01 0.47949E+01 0.16365E+01 0.11128E+02 0.18319E+02 0.12538E+02 0.16494E+02 0.17381E+02
 0.43460E-01 0.34124E+01 0.49339E+01 0.16994E+01 0.11324E+02 0.18349E+02 0.12601E+02 0.16576E+02 0.17436E+02
 0.44280E-01 0.35173E+01 0.50730E+01 0.17629E+01 0.11512E+02 0.18352E+02 0.12649E+02 0.16639E+02 0.17465E+02
 0.45100E-01 0.36246E+01 0.52106E+01 0.18276E+01 0.11688E+02 0.18332E+02 0.12681E+02 0.16681E+02 0.17474E+02
 0.45920E-01 0.37343E+01 0.53497E+01 0.18932E+01 0.11858E+02 0.18289E+02 0.12698E+02 0.16704E+02 0.17462E+02
 0.46740E-01 0.38416E+01 0.54863E+01 0.19596E+01 0.12016E+02 0.18220E+02 0.12701E+02 0.16708E+02 0.17427E+02
 0.47560E-01 0.39490E+01 0.56215E+01 0.20269E+01 0.12165E+02 0.18128E+02 0.12690E+02 0.16691E+02 0.17372E+02
 0.48380E-01 0.40563E+01 0.57557E+01 0.20948E+01 0.12302E+02 0.18013E+02 0.12663E+02 0.16656E+02 0.17295E+02
 0.49200E-01 0.41636E+01 0.58898E+01 0.21639E+01 0.12431E+02 0.17879E+02 0.12625E+02 0.16606E+02 0.17201E+02
 0.50020E-01 0.42734E+01 0.60215E+01 0.22337E+01 0.12549E+02 0.17723E+02 0.12570E+02 0.16535E+02 0.17089E+02
 0.50840E-01 0.43807E+01 0.61519E+01 0.23042E+01 0.12657E+02 0.17549E+02 0.12506E+02 0.16450E+02 0.16956E+02
 0.51660E-01 0.44880E+01 0.62811E+01 0.23753E+01 0.12755E+02 0.17355E+02 0.12426E+02 0.16347E+02 0.16808E+02
 0.52480E-01 0.45939E+01 0.64079E+01 0.24471E+01 0.12841E+02 0.17145E+02 0.12337E+02 0.16229E+02 0.16643E+02
 0.53300E-01 0.47002E+01 0.65324E+01 0.25201E+01 0.12918E+02 0.16916E+02 0.12235E+02 0.16094E+02 0.16464E+02
 0.54120E-01 0.48062E+01 0.66568E+01 0.25932E+01 0.12984E+02 0.16674E+02 0.12124E+02 0.15947E+02 0.16270E+02
 0.54940E-01 0.49110E+01 0.67774E+01 0.26664E+01 0.13040E+02 0.16417E+02 0.12002E+02 0.15787E+02 0.16061E+02
 0.55760E-01 0.50159E+01 0.68955E+01 0.27396E+01 0.13084E+02 0.16146E+02 0.11867E+02 0.15611E+02 0.15837E+02
 0.56580E-01 0.51208E+01 0.70137E+01 0.28152E+01 0.13120E+02 0.15862E+02 0.11726E+02 0.15426E+02 0.15605E+02
 0.57400E-01 0.52232E+01 0.71283E+01 0.28897E+01 0.13144E+02 0.15568E+02 0.11577E+02 0.15229E+02 0.15360E+02
 0.58220E-01 0.53243E+01 0.72405E+01 0.29653E+01 0.13159E+02 0.15262E+02 0.11418E+02 0.15019E+02 0.15103E+02
 0.59040E-01 0.54257E+01 0.73490E+01 0.30409E+01 0.13166E+02 0.14947E+02 0.11252E+02 0.14802E+02 0.14839E+02
 0.59860E-01 0.55257E+01 0.74563E+01 0.31165E+01 0.13161E+02 0.14625E+02 0.11079E+02 0.14574E+02 0.14565E+02
 0.60680E-01 0.56243E+01 0.75598E+01 0.31921E+01 0.13146E+02 0.14295E+02 0.10899E+02 0.14338E+02 0.14284E+02
 0.61500E-01 0.57219E+01 0.76623E+01 0.32689E+01 0.13124E+02 0.13960E+02 0.10714E+02 0.14094E+02 0.13997E+02
 0.62320E-01 0.58995E+01 0.78693E+01 0.33928E+01 0.13273E+02 0.13805E+02 0.10667E+02 0.14033E+02 0.13892E+02
 0.63140E-01 0.59144E+01 0.78559E+01 0.34224E+01 0.13051E+02 0.13269E+02 0.10325E+02 0.13582E+02 0.13401E+02
 0.63960E-01 0.60070E+01 0.79495E+01 0.35004E+01 0.12999E+02 0.12921E+02 0.10126E+02 0.13320E+02 0.13097E+02
 0.64780E-01 0.60998E+01 0.80388E+01 0.35760E+01 0.12942E+02 0.12570E+02 0.99218E+01 0.13051E+02 0.12790E+02
 0.65600E-01 0.61885E+01 0.81251E+01 0.36541E+01 0.12875E+02 0.12217E+02 0.97130E+01 0.12779E+02 0.12479E+02
 0.66420E-01 0.62789E+01 0.82078E+01 0.37297E+01 0.12802E+02 0.11865E+02 0.95044E+01 0.12503E+02 0.12167E+02
 0.67240E-01 0.63642E+01 0.82882E+01 0.38063E+01 0.12719E+02 0.11511E+02 0.92921E+01 0.12224E+02 0.11853E+02
 0.68060E-01 0.64506E+01 0.83639E+01 0.38834E+01 0.12631E+02 0.11158E+02 0.90776E+01 0.11943E+02 0.11540E+02
 0.68880E-01 0.65335E+01 0.84380E+01 0.39589E+01 0.12534E+02 0.10808E+02 0.88629E+01 0.11660E+02 0.11224E+02
 0.69700E-01 0.66151E+01 0.85074E+01 0.40346E+01 0.12432E+02 0.10459E+02 0.86458E+01 0.11375E+02 0.10911E+02
 0.70520E-01 0.66955E+01 0.85742E+01 0.41102E+01 0.12321E+02 0.10113E+02 0.84287E+01 0.11090E+02 0.10596E+02
 0.71340E-01 0.67736E+01 0.86377E+01 0.41844E+01 0.12208E+02 0.97705E+01 0.82117E+01 0.10804E+02 0.10285E+02
 0.72160E-01 0.68492E+01 0.86972E+01 0.42600E+01 0.12086E+02 0.94328E+01 0.79956E+01 0.10519E+02 0.99753E+01
 0.72980E-01 0.69234E+01 0.87533E+01 0.43345E+01 0.11960E+02 0.90976E+01 0.77785E+01 0.10235E+02 0.96680E+01
 0.73800E-01 0.69942E+01 0.88057E+01 0.44088E+01 0.11827E+02 0.87674E+01 0.75629E+01 0.99507E+01 0.93622E+01
 0.74620E-01 0.70634E+01 0.88554E+01 0.44819E+01 0.11691E+02 0.84443E+01 0.73506E+01 0.96701E+01 0.90621E+01
 0.75440E-01 0.71318E+01 0.89004E+01 0.45551E+01 0.11548E+02 0.81262E+01 0.71375E+01 0.93911E+01 0.87649E+01
 0.76260E-01 0.71962E+01 0.89428E+01 0.46258E+01 0.11403E+02 0.78129E+01 0.69263E+01 0.91129E+01 0.84722E+01
 0.77080E-01 0.72597E+01 0.89820E+01 0.46976E+01 0.11254E+02 0.75071E+01 0.67180E+01 0.88388E+01 0.81834E+01
 0.77900E-01 0.73206E+01 0.90171E+01 0.47683E+01 0.11099E+02 0.72074E+01 0.65120E+01 0.85680E+01 0.78994E+01
 0.78720E-01 0.73802E+01 0.90499E+01 0.48391E+01 0.10943E+02 0.69151E+01 0.63072E+01 0.83002E+01 0.76204E+01
 0.79540E-01 0.74349E+01 0.90777E+01 0.49074E+01 0.10783E+02 0.66301E+01 0.61061E+01 0.80356E+01 0.73461E+01
 0.80360E-01 0.74886E+01 0.91032E+01 0.49757E+01 0.10621E+02 0.63521E+01 0.59086E+01 0.77747E+01 0.70782E+01
 0.81180E-01 0.75408E+01 0.91251E+01 0.50439E+01 0.10455E+02 0.60816E+01 0.57138E+01 0.75186E+01 0.68147E+01
 0.82000E-01 0.75896E+01 0.91433E+01 0.51109E+01 0.10288E+02 0.58186E+01 0.55211E+01 0.72678E+01 0.65590E+01
 0.82820E-01 0.76370E+01 0.91578E+01 0.51767E+01 0.10117E+02 0.55614E+01 0.53347E+01 0.70189E+01 0.63067E+01
 0.83640E-01 0.76808E+01 0.91686E+01 0.52425E+01 0.99461E+01 0.53130E+01 0.51493E+01 0.67764E+01 0.60618E+01
 0.84460E-01 0.77234E+01 0.91771E+01 0.53060E+01 0.97731E+01 0.50730E+01 0.49678E+01 0.65388E+01 0.58232E+01
 0.85280E-01 0.77634E+01 0.91818E+01 0.53694E+01 0.95984E+01 0.48416E+01 0.47911E+01 0.63050E+01 0.55904E+01
 0.86100E-01 0.78015E+01 0.91830E+01 0.54304E+01 0.94229E+01 0.46152E+01 0.46169E+01 0.60772E+01 0.53639E+01
 0.86920E-01 0.78366E+01 0.91815E+01 0.54913E+01 0.92472E+01 0.43970E+01 0.44486E+01 0.58541E+01 0.51433E+01
 0.87740E-01 0.79487E+01 0.92701E+01 0.56079E+01 0.91629E+01 0.42289E+01 0.43257E+01 0.56930E+01 0.49789E+01
 0.88560E-01 0.78989E+01 0.91678E+01 0.56101E+01 0.88924E+01 0.39841E+01 0.41202E+01 0.54227E+01 0.47192E+01
 0.89380E-01 0.79268E+01 0.91581E+01 0.56687E+01 0.87144E+01 0.37881E+01 0.39631E+01 0.52159E+01 0.45183E+01
 0.90200E-01 0.79511E+01 0.91429E+01 0.57233E+01 0.85377E+01 0.36007E+01 0.38085E+01 0.50134E+01 0.43236E+01
 0.91020E-01 0.79742E+01 0.91259E+01 0.57795E+01 0.83622E+01 0.34207E+01 0.36612E+01 0.48188E+01 0.41349E+01
 0.91840E-01 0.79936E+01 0.91063E+01 0.58331E+01 0.81841E+01 0.32465E+01 0.35148E+01 0.46275E+01 0.39524E+01
 0.92660E-01 0.80132E+01 0.90830E+01 0.58853E+01 0.80085E+01 0.30812E+01 0.33748E+01 0.44422E+01 0.37758E+01
 0.93480E-01 0.80287E+01 0.90571E+01 0.59365E+01 0.78343E+01 0.29216E+01 0.32372E+01 0.42622E+01 0.36065E+01
 0.94300E-01 0.80420E+01 0.90279E+01 0.59868E+01 0.76598E+01 0.27685E+01 0.31046E+01 0.40880E+01 0.34422E+01
 0.95120E-01 0.80517E+01 0.89971E+01 0.60351E+01 0.74865E+01 0.26221E+01 0.29767E+01 0.39187E+01 0.32826E+01
 0.95940E-01 0.80615E+01 0.89630E+01 0.60829E+01 0.73149E+01 0.24821E+01 0.28514E+01 0.37544E+01 0.31304E+01
 0.96760E-01 0.80673E+01 0.89273E+01 0.61277E+01 0.71441E+01 0.23485E+01 0.27309E+01 0.35973E+01 0.29831E+01
 0.97580E-01 0.80722E+01 0.88884E+01 0.61717E+01 0.69759E+01 0.22207E+01 0.26138E+01 0.34426E+01 0.28421E+01
 0.98400E-01 0.80732E+01 0.88454E+01 0.62155E+01 0.68090E+01 0.20987E+01 0.25021E+01 0.32953E+01 0.27055E+01
 0.99220E-01 0.80731E+01 0.88015E+01 0.62580E+01 0.66431E+01 0.19824E+01 0.23927E+01 0.31504E+01 0.25743E+01
 0.10004E+00 0.80693E+01 0.87562E+01 0.62971E+01 0.64797E+01 0.18714E+01 0.22874E+01 0.30129E+01 0.24491E+01
 0.10086E+00 0.80643E+01 0.87073E+01 0.63360E+01 0.63177E+01 0.17659E+01 0.21860E+01 0.28801E+01 0.23289E+01
 0.10168E+00 0.80581E+01 0.86562E+01 0.63736E+01 0.61583E+01 0.16653E+01 0.20880E+01 0.27499E+01 0.22134E+01
 0.10250E+00 0.80483E+01 0.86034E+01 0.64102E+01 0.59997E+01 0.15698E+01 0.19935E+01 0.26270E+01 0.21026E+01
 0.10332E+00 0.80371E+01 0.85484E+01 0.64444E+01 0.58451E+01 0.14788E+01 0.19026E+01 0.25065E+01 0.19965E+01
 0.10414E+00 0.80248E+01 0.84922E+01 0.64785E+01 0.56914E+01 0.13926E+01 0.18151E+01 0.23920E+01 0.18950E+01
 0.10496E+00 0.80088E+01 0.84323E+01 0.65102E+01 0.55402E+01 0.13107E+01 0.17310E+01 0.22812E+01 0.17979E+01
 0.10578E+00 0.79917E+01 0.83713E+01 0.65404E+01 0.53928E+01 0.12331E+01 0.16499E+01 0.21748E+01 0.17051E+01
 0.10660E+00 0.79723E+01 0.83094E+01 0.65683E+01 0.52465E+01 0.11596E+01 0.15721E+01 0.20724E+01 0.16163E+01
 0.10742E+00 0.79502E+01 0.82444E+01 0.65951E+01 0.51016E+01 0.10898E+01 0.14974E+01 0.19742E+01 0.15316E+01
 0.10824E+00 0.79269E+01 0.81787E+01 0.66220E+01 0.49617E+01 0.10238E+01 0.14258E+01 0.18799E+01 0.14505E+01
 0.10906E+00 0.79024E+01 0.81113E+01 0.66463E+01 0.48226E+01 0.96129E+00 0.13570E+01 0.17893E+01 0.13734E+01
 0.10988E+00 0.78756E+01 0.80430E+01 0.66682E+01 0.46860E+01 0.90231E+00 0.12910E+01 0.17027E+01 0.12998E+01
 0.11070E+00 0.78474E+01 0.79723E+01 0.66902E+01 0.45534E+01 0.84651E+00 0.12277E+01 0.16194E+01 0.12297E+01
 0.11152E+00 0.78156E+01 0.79000E+01 0.67107E+01 0.44216E+01 0.79381E+00 0.11671E+01 0.15398E+01 0.11629E+01
 0.11234E+00 0.79015E+01 0.79448E+01 0.68306E+01 0.43579E+01 0.75504E+00 0.11256E+01 0.14852E+01 0.11155E+01
 0.11316E+00 0.77504E+01 0.77514E+01 0.67460E+01 0.41655E+01 0.69663E+00 0.10530E+01 0.13897E+01 0.10380E+01
 0.11398E+00 0.77138E+01 0.76757E+01 0.67606E+01 0.40426E+01 0.65235E+00 0.99986E+00 0.13198E+01 0.98045E+00
 0.11480E+00 0.76771E+01 0.76001E+01 0.67752E+01 0.39221E+01 0.61067E+00 0.94916E+00 0.12531E+01 0.92575E+00
 0.11562E+00 0.76391E+01 0.75221E+01 0.67884E+01 0.38051E+01 0.57143E+00 0.90066E+00 0.11894E+01 0.87374E+00
 0.11644E+00 0.75976E+01 0.74425E+01 0.67981E+01 0.36895E+01 0.53453E+00 0.85442E+00 0.11284E+01 0.82449E+00
 0.11726E+00 0.75571E+01 0.73636E+01 0.68079E+01 0.35773E+01 0.49978E+00 0.81016E+00 0.10703E+01 0.77770E+00
 0.11808E+00 0.75131E+01 0.72830E+01 0.68176E+01 0.34666E+01 0.46706E+00 0.76798E+00 0.10147E+01 0.73332E+00
 0.11890E+00 0.74693E+01 0.72011E+01 0.68235E+01 0.33593E+01 0.43636E+00 0.72772E+00 0.96182E+00 0.69116E+00
 0.11972E+00 0.74238E+01 0.71196E+01 0.68308E+01 0.32535E+01 0.40754E+00 0.68929E+00 0.91135E+00 0.65103E+00
 0.12054E+00 0.73766E+01 0.70377E+01 0.68333E+01 0.31511E+01 0.38035E+00 0.65283E+00 0.86325E+00 0.61335E+00
 0.12136E+00 0.73287E+01 0.69532E+01 0.68366E+01 0.30511E+01 0.35495E+00 0.61792E+00 0.81751E+00 0.57737E+00
 0.12218E+00 0.72785E+01 0.68694E+01 0.68391E+01 0.29541E+01 0.33116E+00 0.58472E+00 0.77373E+00 0.54359E+00
 0.12300E+00 0.72287E+01 0.67849E+01 0.68390E+01 0.28590E+01 0.30878E+00 0.55313E+00 0.73229E+00 0.51136E+00
 0.12382E+00 0.71760E+01 0.67011E+01 0.68366E+01 0.27663E+01 0.28778E+00 0.52310E+00 0.69265E+00 0.48099E+00
 0.12464E+00 0.71238E+01 0.66157E+01 0.68341E+01 0.26776E+01 0.26823E+00 0.49452E+00 0.65506E+00 0.45233E+00
 0.12546E+00 0.70712E+01 0.65304E+01 0.68303E+01 0.25889E+01 0.24991E+00 0.46751E+00 0.61933E+00 0.42523E+00
 0.12628E+00 0.70149E+01 0.64433E+01 0.68252E+01 0.25034E+01 0.23264E+00 0.44186E+00 0.58529E+00 0.39958E+00
 0.12710E+00 0.69598E+01 0.63581E+01 0.68189E+01 0.24206E+01 0.21655E+00 0.41784E+00 0.55307E+00 0.37525E+00
 0.12792E+00 0.69028E+01 0.62727E+01 0.68116E+01 0.23397E+01 0.20150E+00 0.39513E+00 0.52245E+00 0.35253E+00
 0.12874E+00 0.68453E+01 0.61865E+01 0.68019E+01 0.22610E+01 0.18743E+00 0.37412E+00 0.49340E+00 0.33080E+00
 0.12956E+00 0.67866E+01 0.60994E+01 0.67920E+01 0.21845E+01 0.17428E+00 0.35496E+00 0.46565E+00 0.31061E+00
 0.13038E+00 0.67281E+01 0.60132E+01 0.67808E+01 0.21104E+01 0.16201E+00 0.33792E+00 0.43952E+00 0.29131E+00
 0.13120E+00 0.66681E+01 0.59264E+01 0.67687E+01 0.20384E+01 0.15054E+00 0.32347E+00 0.41461E+00 0.27332E+00
 0.13202E+00 0.66072E+01 0.58410E+01 0.67540E+01 0.19684E+01 0.13986E+00 0.31209E+00 0.39117E+00 0.25631E+00
 0.13284E+00 0.65460E+01 0.57546E+01 0.67393E+01 0.19003E+01 0.12987E+00 0.30452E+00 0.36878E+00 0.24022E+00
 0.13366E+00 0.64842E+01 0.56678E+01 0.67232E+01 0.18345E+01 0.12056E+00 0.30195E+00 0.34753E+00 0.22510E+00
 0.13448E+00 0.64218E+01 0.55825E+01 0.67062E+01 0.17704E+01 0.11190E+00 0.30563E+00 0.32759E+00 0.21089E+00
 0.13530E+00 0.63584E+01 0.54971E+01 0.66882E+01 0.17084E+01 0.10382E+00 0.31675E+00 0.30838E+00 0.19751E+00
 0.13612E+00 0.62948E+01 0.54116E+01 0.66695E+01 0.16481E+01 0.96284E-01 0.33749E+00 0.29039E+00 0.18492E+00
 0.13694E+00 0.62315E+01 0.53264E+01 0.66485E+01 0.15897E+01 0.89282E-01 0.36885E+00 0.27338E+00 0.17310E+00
 0.13776E+00 0.62229E+01 0.52889E+01 0.66858E+01 0.15465E+01 0.83455E-01 0.41765E+00 0.25938E+00 0.16336E+00
 0.13858E+00 0.61015E+01 0.51562E+01 0.66044E+01 0.14776E+01 0.76621E-01 0.47413E+00 0.24173E+00 0.15143E+00
 0.13940E+00 0.60364E+01 0.50731E+01 0.65798E+01 0.14246E+01 0.70989E-01 0.55084E+00 0.22719E+00 0.14162E+00
 0.14022E+00 0.59706E+01 0.49903E+01 0.65564E+01 0.13731E+01 0.65751E-01 0.64715E+00 0.21345E+00 0.13242E+00
 0.14104E+00 0.59048E+01 0.49074E+01 0.65312E+01 0.13235E+01 0.60877E-01 0.76401E+00 0.20040E+00 0.12378E+00
 0.14186E+00 0.58388E+01 0.48244E+01 0.65051E+01 0.12753E+01 0.56337E-01 0.90303E+00 0.18801E+00 0.11566E+00
 0.14268E+00 0.57730E+01 0.47415E+01 0.64783E+01 0.12286E+01 0.52139E-01 0.10645E+01 0.17626E+00 0.10807E+00
 0.14350E+00 0.57063E+01 0.46610E+01 0.64491E+01 0.11835E+01 0.48234E-01 0.12481E+01 0.16510E+00 0.10094E+00
 0.14432E+00 0.56405E+01 0.45797E+01 0.64215E+01 0.11400E+01 0.44622E-01 0.14557E+01 0.15451E+00 0.94270E-01
 0.14514E+00 0.55730E+01 0.44991E+01 0.63905E+01 0.10976E+01 0.41252E-01 0.16853E+01 0.14446E+00 0.88004E-01
 0.14596E+00 0.55072E+01 0.44195E+01 0.63613E+01 0.10569E+01 0.38136E-01 0.19359E+01 0.13492E+00 0.82131E-01
 0.14678E+00 0.54390E+01 0.43407E+01 0.63296E+01 0.10176E+01 0.35248E-01 0.22080E+01 0.12586E+00 0.76633E-01
 0.14760E+00 0.53731E+01 0.42626E+01 0.62979E+01 0.97933E+00 0.32555E-01 0.24949E+01 0.11727E+00 0.71490E-01
 0.14842E+00 0.53063E+01 0.41845E+01 0.62645E+01 0.94255E+00 0.30081E-01 0.27944E+01 0.10911E+00 0.66681E-01
 0.14924E+00 0.52389E+01 0.41089E+01 0.62304E+01 0.90710E+00 0.27778E-01 0.31058E+01 0.10139E+00 0.62167E-01
 0.15006E+00 0.51722E+01 0.40325E+01 0.61963E+01 0.87279E+00 0.25639E-01 0.34245E+01 0.94065E-01 0.57960E-01
 0.15088E+00 0.51047E+01 0.39568E+01 0.61621E+01 0.83967E+00 0.23670E-01 0.37430E+01 0.87149E-01 0.54014E-01
 0.15170E+00 0.50389E+01 0.38821E+01 0.61255E+01 0.80756E+00 0.21844E-01 0.40610E+01 0.80618E-01 0.50337E-01
 0.15252E+00 0.49730E+01 0.38081E+01 0.60898E+01 0.77665E+00 0.20155E-01 0.43741E+01 0.74460E-01 0.46888E-01
 0.15334E+00 0.49064E+01 0.37349E+01 0.60524E+01 0.74689E+00 0.18591E-01 0.46791E+01 0.68660E-01 0.43674E-01
 0.15416E+00 0.48404E+01 0.36632E+01 0.60141E+01 0.71816E+00 0.17144E-01 0.49686E+01 0.63208E-01 0.40663E-01
 0.15498E+00 0.47746E+01 0.35910E+01 0.59776E+01 0.69044E+00 0.15807E-01 0.52452E+01 0.58099E-01 0.37849E-01
 0.15580E+00 0.47088E+01 0.35218E+01 0.59386E+01 0.66368E+00 0.14572E-01 0.54999E+01 0.53307E-01 0.35229E-01
