 0.1000000E+00  0.1000000E-14  0.9347872E-01
 0.1000000E+00  0.1023294E-14  0.9353966E-01
 0.1000000E+00  0.1047130E-14  0.9360224E-01
 0.1000000E+00  0.1071519E-14  0.9366585E-01
 0.1000000E+00  0.1096478E-14  0.9373138E-01
 0.1000000E+00  0.1122019E-14  0.9379850E-01
 0.1000000E+00  0.1148155E-14  0.9386714E-01
 0.1000000E+00  0.1174897E-14  0.9393755E-01
 0.1000000E+00  0.1202264E-14  0.9400972E-01
 0.1000000E+00  0.1230269E-14  0.9408329E-01
 0.1000000E+00  0.1258927E-14  0.9415905E-01
 0.1000000E+00  0.1288248E-14  0.9423644E-01
 0.1000000E+00  0.1318256E-14  0.9431593E-01
 0.1000000E+00  0.1348963E-14  0.9439707E-01
 0.1000000E+00  0.1380385E-14  0.9448034E-01
 0.1000000E+00  0.1412536E-14  0.9456537E-01
 0.1000000E+00  0.1445439E-14  0.9465278E-01
 0.1000000E+00  0.1479109E-14  0.9474234E-01
 0.1000000E+00  0.1513562E-14  0.9483390E-01
 0.1000000E+00  0.1548815E-14  0.9492767E-01
 0.1000000E+00  0.1584892E-14  0.9502398E-01
 0.1000000E+00  0.1621810E-14  0.9512241E-01
 0.1000000E+00  0.1659588E-14  0.9522358E-01
 0.1000000E+00  0.1698242E-14  0.9532690E-01
 0.1000000E+00  0.1737800E-14  0.9543294E-01
 0.1000000E+00  0.1778279E-14  0.9554173E-01
 0.1000000E+00  0.1819702E-14  0.9565289E-01
 0.1000000E+00  0.1862089E-14  0.9576709E-01
 0.1000000E+00  0.1905459E-14  0.9588403E-01
 0.1000000E+00  0.1949844E-14  0.9600377E-01
 0.1000000E+00  0.1995263E-14  0.9612647E-01
 0.1000000E+00  0.2041740E-14  0.9625220E-01
 0.1000000E+00  0.2089295E-14  0.9638134E-01
 0.1000000E+00  0.2137962E-14  0.9651355E-01
 0.1000000E+00  0.2187762E-14  0.9664886E-01
 0.1000000E+00  0.2238723E-14  0.9678771E-01
 0.1000000E+00  0.2290866E-14  0.9693011E-01
 0.1000000E+00  0.2344228E-14  0.9707614E-01
 0.1000000E+00  0.2398834E-14  0.9722569E-01
 0.1000000E+00  0.2454711E-14  0.9737906E-01
 0.1000000E+00  0.2511884E-14  0.9753633E-01
 0.1000000E+00  0.2570395E-14  0.9769729E-01
 0.1000000E+00  0.2630269E-14  0.9786267E-01
 0.1000000E+00  0.2691537E-14  0.9803224E-01
 0.1000000E+00  0.2754226E-14  0.9820586E-01
 0.1000000E+00  0.2818382E-14  0.9838396E-01
 0.1000000E+00  0.2884032E-14  0.9856682E-01
 0.1000000E+00  0.2951211E-14  0.9875407E-01
 0.1000000E+00  0.3019949E-14  0.9894615E-01
 0.1000000E+00  0.3090294E-14  0.9914313E-01
 0.1000000E+00  0.3162278E-14  0.9934541E-01
 0.1000000E+00  0.3235938E-14  0.9955256E-01
 0.1000000E+00  0.3311315E-14  0.9976523E-01
 0.1000000E+00  0.3388439E-14  0.9998324E-01
 0.1000000E+00  0.3467368E-14  0.1002070E+00
 0.1000000E+00  0.3548135E-14  0.1004366E+00
 0.1000000E+00  0.3630784E-14  0.1006721E+00
 0.1000000E+00  0.3715350E-14  0.1009140E+00
 0.1000000E+00  0.3801893E-14  0.1011618E+00
 0.1000000E+00  0.3890453E-14  0.1014162E+00
 0.1000000E+00  0.3981075E-14  0.1016770E+00
 0.1000000E+00  0.4073799E-14  0.1019452E+00
 0.1000000E+00  0.4168693E-14  0.1022198E+00
 0.1000000E+00  0.4265796E-14  0.1025024E+00
 0.1000000E+00  0.4365162E-14  0.1027920E+00
 0.1000000E+00  0.4466832E-14  0.1030894E+00
 0.1000000E+00  0.4570880E-14  0.1033949E+00
 0.1000000E+00  0.4677352E-14  0.1037081E+00
 0.1000000E+00  0.4786304E-14  0.1040299E+00
 0.1000000E+00  0.4897783E-14  0.1043602E+00
 0.1000000E+00  0.5011870E-14  0.1046998E+00
 0.1000000E+00  0.5128614E-14  0.1050479E+00
 0.1000000E+00  0.5248078E-14  0.1054058E+00
 0.1000000E+00  0.5370312E-14  0.1057737E+00
 0.1000000E+00  0.5495406E-14  0.1061508E+00
 0.1000000E+00  0.5623413E-14  0.1065387E+00
 0.1000000E+00  0.5754403E-14  0.1069370E+00
 0.1000000E+00  0.5888443E-14  0.1073464E+00
 0.1000000E+00  0.6025592E-14  0.1077670E+00
 0.1000000E+00  0.6165950E-14  0.1081991E+00
 0.1000000E+00  0.6309576E-14  0.1086436E+00
 0.1000000E+00  0.6456548E-14  0.1091000E+00
 0.1000000E+00  0.6606930E-14  0.1095691E+00
 0.1000000E+00  0.6760829E-14  0.1100513E+00
 0.1000000E+00  0.6918312E-14  0.1105474E+00
 0.1000000E+00  0.7079464E-14  0.1110571E+00
 0.1000000E+00  0.7244353E-14  0.1115812E+00
 0.1000000E+00  0.7413100E-14  0.1121202E+00
 0.1000000E+00  0.7585778E-14  0.1126745E+00
