 0.1000000E+00  0.1000000E-14  0.9346320E-01
 0.1000000E+00  0.1023294E-14  0.9352373E-01
 0.1000000E+00  0.1047130E-14  0.9358590E-01
 0.1000000E+00  0.1071519E-14  0.9364908E-01
 0.1000000E+00  0.1096478E-14  0.9371418E-01
 0.1000000E+00  0.1122019E-14  0.9378088E-01
 0.1000000E+00  0.1148155E-14  0.9384905E-01
 0.1000000E+00  0.1174897E-14  0.9391901E-01
 0.1000000E+00  0.1202264E-14  0.9399071E-01
 0.1000000E+00  0.1230269E-14  0.9406377E-01
 0.1000000E+00  0.1258927E-14  0.9413903E-01
 0.1000000E+00  0.1288248E-14  0.9421590E-01
 0.1000000E+00  0.1318256E-14  0.9429487E-01
 0.1000000E+00  0.1348963E-14  0.9437545E-01
 0.1000000E+00  0.1380385E-14  0.9445816E-01
 0.1000000E+00  0.1412536E-14  0.9454260E-01
 0.1000000E+00  0.1445439E-14  0.9462942E-01
 0.1000000E+00  0.1479109E-14  0.9471837E-01
 0.1000000E+00  0.1513562E-14  0.9480931E-01
 0.1000000E+00  0.1548815E-14  0.9490243E-01
 0.1000000E+00  0.1584892E-14  0.9499809E-01
 0.1000000E+00  0.1621810E-14  0.9509584E-01
 0.1000000E+00  0.1659588E-14  0.9519631E-01
 0.1000000E+00  0.1698242E-14  0.9529891E-01
 0.1000000E+00  0.1737800E-14  0.9540419E-01
 0.1000000E+00  0.1778279E-14  0.9551222E-01
 0.1000000E+00  0.1819702E-14  0.9562260E-01
 0.1000000E+00  0.1862089E-14  0.9573599E-01
 0.1000000E+00  0.1905459E-14  0.9585211E-01
 0.1000000E+00  0.1949844E-14  0.9597101E-01
 0.1000000E+00  0.1995263E-14  0.9609284E-01
 0.1000000E+00  0.2041740E-14  0.9621765E-01
 0.1000000E+00  0.2089295E-14  0.9634589E-01
 0.1000000E+00  0.2137962E-14  0.9647715E-01
 0.1000000E+00  0.2187762E-14  0.9661147E-01
 0.1000000E+00  0.2238723E-14  0.9674928E-01
 0.1000000E+00  0.2290866E-14  0.9689064E-01
 0.1000000E+00  0.2344228E-14  0.9703562E-01
 0.1000000E+00  0.2398834E-14  0.9718408E-01
 0.1000000E+00  0.2454711E-14  0.9733635E-01
 0.1000000E+00  0.2511884E-14  0.9749249E-01
 0.1000000E+00  0.2570395E-14  0.9765226E-01
 0.1000000E+00  0.2630269E-14  0.9781644E-01
 0.1000000E+00  0.2691537E-14  0.9798477E-01
 0.1000000E+00  0.2754226E-14  0.9815712E-01
 0.1000000E+00  0.2818382E-14  0.9833391E-01
 0.1000000E+00  0.2884032E-14  0.9851544E-01
 0.1000000E+00  0.2951211E-14  0.9870130E-01
 0.1000000E+00  0.3019949E-14  0.9889195E-01
 0.1000000E+00  0.3090294E-14  0.9908746E-01
 0.1000000E+00  0.3162278E-14  0.9928825E-01
 0.1000000E+00  0.3235938E-14  0.9949387E-01
 0.1000000E+00  0.3311315E-14  0.9970493E-01
 0.1000000E+00  0.3388439E-14  0.9992131E-01
 0.1000000E+00  0.3467368E-14  0.1001434E+00
 0.1000000E+00  0.3548135E-14  0.1003713E+00
 0.1000000E+00  0.3630784E-14  0.1006050E+00
 0.1000000E+00  0.3715350E-14  0.1008451E+00
 0.1000000E+00  0.3801893E-14  0.1010911E+00
 0.1000000E+00  0.3890453E-14  0.1013436E+00
 0.1000000E+00  0.3981075E-14  0.1016025E+00
 0.1000000E+00  0.4073799E-14  0.1018687E+00
 0.1000000E+00  0.4168693E-14  0.1021412E+00
 0.1000000E+00  0.4265796E-14  0.1024217E+00
 0.1000000E+00  0.4365162E-14  0.1027092E+00
 0.1000000E+00  0.4466832E-14  0.1030044E+00
 0.1000000E+00  0.4570880E-14  0.1033077E+00
 0.1000000E+00  0.4677352E-14  0.1036186E+00
 0.1000000E+00  0.4786304E-14  0.1039381E+00
 0.1000000E+00  0.4897783E-14  0.1042660E+00
 0.1000000E+00  0.5011870E-14  0.1046032E+00
 0.1000000E+00  0.5128614E-14  0.1049488E+00
 0.1000000E+00  0.5248078E-14  0.1053042E+00
 0.1000000E+00  0.5370312E-14  0.1056695E+00
 0.1000000E+00  0.5495406E-14  0.1060440E+00
 0.1000000E+00  0.5623413E-14  0.1064292E+00
 0.1000000E+00  0.5754403E-14  0.1068249E+00
 0.1000000E+00  0.5888443E-14  0.1072315E+00
 0.1000000E+00  0.6025592E-14  0.1076493E+00
 0.1000000E+00  0.6165950E-14  0.1080785E+00
 0.1000000E+00  0.6309576E-14  0.1085202E+00
 0.1000000E+00  0.6456548E-14  0.1089737E+00
 0.1000000E+00  0.6606930E-14  0.1094399E+00
 0.1000000E+00  0.6760829E-14  0.1099192E+00
 0.1000000E+00  0.6918312E-14  0.1104123E+00
 0.1000000E+00  0.7079464E-14  0.1109190E+00
 0.1000000E+00  0.7244353E-14  0.1114402E+00
 0.1000000E+00  0.7413100E-14  0.1119762E+00
 0.1000000E+00  0.7585778E-14  0.1125275E+00
 0.1000000E+00  0.7762478E-14  0.1130948E+00
 0.1000000E+00  0.7943275E-14  0.1136787E+00
 0.1000000E+00  0.8128303E-14  0.1142793E+00
 0.1000000E+00  0.8317639E-14  0.1148974E+00
 0.1000000E+00  0.8511386E-14  0.1155336E+00
 0.1000000E+00  0.8709627E-14  0.1161887E+00
 0.1000000E+00  0.8912505E-14  0.1168629E+00
 0.1000000E+00  0.9120109E-14  0.1175570E+00
 0.1000000E+00  0.9332549E-14  0.1182722E+00
 0.1000000E+00  0.9549916E-14  0.1190085E+00
 0.1000000E+00  0.9772367E-14  0.1197669E+00
 0.1000000E+00  0.1000000E-13  0.1205485E+00
 0.1000000E+00  0.1023294E-13  0.1213540E+00
 0.1000000E+00  0.1047130E-13  0.1221841E+00
 0.1000000E+00  0.1071519E-13  0.1230395E+00
 0.1000000E+00  0.1096478E-13  0.1239219E+00
 0.1000000E+00  0.1122019E-13  0.1248315E+00
 0.1000000E+00  0.1148155E-13  0.1257697E+00
 0.1000000E+00  0.1174897E-13  0.1267372E+00
 0.1000000E+00  0.1202264E-13  0.1277358E+00
 0.1000000E+00  0.1230269E-13  0.1287657E+00
 0.1000000E+00  0.1258927E-13  0.1298296E+00
