 0.1000000E+00  0.1380385E-14  0.9169418E-01  0.9593549E-01  0.9625547E-01  0.9156958E-01  0.9552613E-01  0.9470925E-01  0.9427743E-01
 0.1000000E+00  0.1412536E-14  0.9171211E-01  0.9605410E-01  0.9638615E-01  0.9158580E-01  0.9563239E-01  0.9479923E-01  0.9435751E-01
 0.1000000E+00  0.1445439E-14  0.9173063E-01  0.9617666E-01  0.9652157E-01  0.9160329E-01  0.9574321E-01  0.9489647E-01  0.9444115E-01
 0.1000000E+00  0.1479109E-14  0.9175031E-01  0.9630182E-01  0.9666003E-01  0.9162055E-01  0.9585532E-01  0.9499206E-01  0.9452578E-01
 0.1000000E+00  0.1513562E-14  0.9177002E-01  0.9642874E-01  0.9680080E-01  0.9163842E-01  0.9596931E-01  0.9509134E-01  0.9461232E-01
 0.1000000E+00  0.1548815E-14  0.9179087E-01  0.9655958E-01  0.9694608E-01  0.9165659E-01  0.9608652E-01  0.9519484E-01  0.9470154E-01
 0.1000000E+00  0.1584892E-14  0.9181206E-01  0.9669387E-01  0.9709540E-01  0.9167589E-01  0.9620706E-01  0.9530178E-01  0.9479341E-01
 0.1000000E+00  0.1621810E-14  0.9183174E-01  0.9682947E-01  0.9724761E-01  0.9169569E-01  0.9632972E-01  0.9540937E-01  0.9488641E-01
 0.1000000E+00  0.1659588E-14  0.9185391E-01  0.9697123E-01  0.9740498E-01  0.9171534E-01  0.9645554E-01  0.9552026E-01  0.9498274E-01
 0.1000000E+00  0.1698242E-14  0.9187578E-01  0.9711430E-01  0.9756561E-01  0.9173637E-01  0.9658419E-01  0.9563473E-01  0.9508105E-01
 0.1000000E+00  0.1737800E-14  0.9189837E-01  0.9726132E-01  0.9773085E-01  0.9175721E-01  0.9671524E-01  0.9574977E-01  0.9518155E-01
 0.1000000E+00  0.1778279E-14  0.9192197E-01  0.9741233E-01  0.9790017E-01  0.9177905E-01  0.9684947E-01  0.9587023E-01  0.9528482E-01
 0.1000000E+00  0.1819702E-14  0.9194493E-01  0.9756687E-01  0.9807404E-01  0.9180143E-01  0.9698716E-01  0.9599337E-01  0.9539061E-01
 0.1000000E+00  0.1862089E-14  0.9197056E-01  0.9772514E-01  0.9825278E-01  0.9182435E-01  0.9712789E-01  0.9611914E-01  0.9549938E-01
 0.1000000E+00  0.1905459E-14  0.9199446E-01  0.9788684E-01  0.9843588E-01  0.9184787E-01  0.9727155E-01  0.9624708E-01  0.9561004E-01
 0.1000000E+00  0.1949844E-14  0.9201962E-01  0.9805285E-01  0.9862403E-01  0.9187169E-01  0.9741843E-01  0.9637941E-01  0.9572395E-01
 0.1000000E+00  0.1995263E-14  0.9204585E-01  0.9822258E-01  0.9881741E-01  0.9189659E-01  0.9756944E-01  0.9651612E-01  0.9584092E-01
 0.1000000E+00  0.2041740E-14  0.9207201E-01  0.9839636E-01  0.9901588E-01  0.9192251E-01  0.9772405E-01  0.9665707E-01  0.9596096E-01
 0.1000000E+00  0.2089295E-14  0.9209995E-01  0.9857421E-01  0.9921873E-01  0.9194875E-01  0.9788094E-01  0.9679994E-01  0.9608360E-01
 0.1000000E+00  0.2137962E-14  0.9212787E-01  0.9875756E-01  0.9942797E-01  0.9197563E-01  0.9804218E-01  0.9694664E-01  0.9620960E-01
 0.1000000E+00  0.2187762E-14  0.9215514E-01  0.9894428E-01  0.9964291E-01  0.9200389E-01  0.9820737E-01  0.9709942E-01  0.9633886E-01
 0.1000000E+00  0.2238723E-14  0.9218510E-01  0.9913538E-01  0.9986278E-01  0.9203283E-01  0.9837583E-01  0.9725345E-01  0.9647109E-01
 0.1000000E+00  0.2290866E-14  0.9221618E-01  0.9933192E-01  0.1000893E+00  0.9206234E-01  0.9854782E-01  0.9741300E-01  0.9660707E-01
 0.1000000E+00  0.2344228E-14  0.9224559E-01  0.9953280E-01  0.1003214E+00  0.9209281E-01  0.9872379E-01  0.9757548E-01  0.9674592E-01
 0.1000000E+00  0.2398834E-14  0.9227688E-01  0.9973919E-01  0.1005605E+00  0.9212418E-01  0.9890384E-01  0.9774484E-01  0.9688897E-01
 0.1000000E+00  0.2454711E-14  0.9230894E-01  0.9994945E-01  0.1008053E+00  0.9215721E-01  0.9908808E-01  0.9791866E-01  0.9703547E-01
 0.1000000E+00  0.2511884E-14  0.9234192E-01  0.1001661E+00  0.1010575E+00  0.9219094E-01  0.9927662E-01  0.9809480E-01  0.9718576E-01
 0.1000000E+00  0.2570395E-14  0.9237492E-01  0.1003869E+00  0.1013156E+00  0.9222524E-01  0.9946837E-01  0.9827571E-01  0.9733924E-01
 0.1000000E+00  0.2630269E-14  0.9240950E-01  0.1006146E+00  0.1015820E+00  0.9226111E-01  0.9966575E-01  0.9846412E-01  0.9749793E-01
 0.1000000E+00  0.2691537E-14  0.9244505E-01  0.1008465E+00  0.1018545E+00  0.9229816E-01  0.9986654E-01  0.9865619E-01  0.9765983E-01
 0.1000000E+00  0.2754226E-14  0.9248086E-01  0.1010847E+00  0.1021349E+00  0.9233602E-01  0.1000717E+00  0.9885202E-01  0.9782567E-01
 0.1000000E+00  0.2818382E-14  0.9251781E-01  0.1013282E+00  0.1024234E+00  0.9237549E-01  0.1002821E+00  0.9905622E-01  0.9799652E-01
 0.1000000E+00  0.2884032E-14  0.9255569E-01  0.1015788E+00  0.1027195E+00  0.9241585E-01  0.1004963E+00  0.9926382E-01  0.9817131E-01
 0.1000000E+00  0.2951211E-14  0.9259414E-01  0.1018350E+00  0.1030243E+00  0.9245764E-01  0.1007160E+00  0.9947769E-01  0.9835092E-01
 0.1000000E+00  0.3019949E-14  0.9263306E-01  0.1020973E+00  0.1033373E+00  0.9250131E-01  0.1009408E+00  0.9969878E-01  0.9853532E-01
 0.1000000E+00  0.3090294E-14  0.9267361E-01  0.1023664E+00  0.1036592E+00  0.9254601E-01  0.1011696E+00  0.9992267E-01  0.9872412E-01
 0.1000000E+00  0.3162278E-14  0.9271464E-01  0.1026420E+00  0.1039900E+00  0.9259228E-01  0.1014035E+00  0.1001552E+00  0.9891787E-01
 0.1000000E+00  0.3235938E-14  0.9275724E-01  0.1029242E+00  0.1043306E+00  0.9263996E-01  0.1016425E+00  0.1003947E+00  0.9911697E-01
 0.1000000E+00  0.3311315E-14  0.9280087E-01  0.1032136E+00  0.1046804E+00  0.9268948E-01  0.1018870E+00  0.1006404E+00  0.9932136E-01
 0.1000000E+00  0.3388439E-14  0.9284548E-01  0.1035107E+00  0.1050407E+00  0.9274067E-01  0.1021371E+00  0.1008921E+00  0.9953115E-01
 0.1000000E+00  0.3467368E-14  0.9289116E-01  0.1038144E+00  0.1054108E+00  0.9279361E-01  0.1023918E+00  0.1011514E+00  0.9974637E-01
 0.1000000E+00  0.3548135E-14  0.9293656E-01  0.1041256E+00  0.1057914E+00  0.9284838E-01  0.1026521E+00  0.1014178E+00  0.9996690E-01
 0.1000000E+00  0.3630784E-14  0.9298415E-01  0.1044454E+00  0.1061837E+00  0.9290542E-01  0.1029184E+00  0.1016936E+00  0.1001941E+00
 0.1000000E+00  0.3715350E-14  0.9303331E-01  0.1047724E+00  0.1065866E+00  0.9296412E-01  0.1031897E+00  0.1019746E+00  0.1004267E+00
 0.1000000E+00  0.3801893E-14  0.9308282E-01  0.1051075E+00  0.1070011E+00  0.9302563E-01  0.1034672E+00  0.1022655E+00  0.1006657E+00
 0.1000000E+00  0.3890453E-14  0.9313448E-01  0.1054517E+00  0.1074282E+00  0.9308889E-01  0.1037503E+00  0.1025639E+00  0.1009113E+00
 0.1000000E+00  0.3981075E-14  0.9318684E-01  0.1058037E+00  0.1078674E+00  0.9315459E-01  0.1040392E+00  0.1028714E+00  0.1011635E+00
 0.1000000E+00  0.4073799E-14  0.9323994E-01  0.1061649E+00  0.1083194E+00  0.9322289E-01  0.1043343E+00  0.1031881E+00  0.1014223E+00
 0.1000000E+00  0.4168693E-14  0.9329499E-01  0.1065353E+00  0.1087847E+00  0.9329352E-01  0.1046349E+00  0.1035126E+00  0.1016879E+00
 0.1000000E+00  0.4265796E-14  0.9335032E-01  0.1069146E+00  0.1092638E+00  0.9336710E-01  0.1049423E+00  0.1038474E+00  0.1019608E+00
 0.1000000E+00  0.4365162E-14  0.9340759E-01  0.1073039E+00  0.1097572E+00  0.9344350E-01  0.1052556E+00  0.1041918E+00  0.1022413E+00
 0.1000000E+00  0.4466832E-14  0.9346671E-01  0.1077031E+00  0.1102655E+00  0.9352272E-01  0.1055752E+00  0.1045464E+00  0.1025294E+00
 0.1000000E+00  0.4570880E-14  0.9352741E-01  0.1081121E+00  0.1107887E+00  0.9360515E-01  0.1059011E+00  0.1049105E+00  0.1028252E+00
 0.1000000E+00  0.4677352E-14  0.9358743E-01  0.1085305E+00  0.1113272E+00  0.9369107E-01  0.1062335E+00  0.1052863E+00  0.1031289E+00
 0.1000000E+00  0.4786305E-14  0.9365081E-01  0.1089600E+00  0.1118820E+00  0.9378020E-01  0.1065724E+00  0.1056721E+00  0.1034409E+00
 0.1000000E+00  0.4897783E-14  0.9371532E-01  0.1094006E+00  0.1124533E+00  0.9387331E-01  0.1069178E+00  0.1060718E+00  0.1037620E+00
 0.1000000E+00  0.5011870E-14  0.9378105E-01  0.1098529E+00  0.1130429E+00  0.9397013E-01  0.1072700E+00  0.1064811E+00  0.1040919E+00
 0.1000000E+00  0.5128614E-14  0.9384912E-01  0.1103172E+00  0.1136502E+00  0.9407119E-01  0.1076288E+00  0.1069035E+00  0.1044310E+00
 0.1000000E+00  0.5248078E-14  0.9391841E-01  0.1107924E+00  0.1142759E+00  0.9417637E-01  0.1079943E+00  0.1073386E+00  0.1047793E+00
 0.1000000E+00  0.5370312E-14  0.9399012E-01  0.1112806E+00  0.1149208E+00  0.9428625E-01  0.1083665E+00  0.1077869E+00  0.1051378E+00
 0.1000000E+00  0.5495406E-14  0.9406035E-01  0.1117796E+00  0.1155851E+00  0.9440046E-01  0.1087451E+00  0.1082483E+00  0.1055053E+00
 0.1000000E+00  0.5623413E-14  0.9413543E-01  0.1122926E+00  0.1162709E+00  0.9452008E-01  0.1091311E+00  0.1087250E+00  0.1058842E+00
 0.1000000E+00  0.5754402E-14  0.9421169E-01  0.1128188E+00  0.1169778E+00  0.9464500E-01  0.1095236E+00  0.1092147E+00  0.1062734E+00
 0.1000000E+00  0.5888443E-14  0.9428862E-01  0.1133584E+00  0.1177069E+00  0.9477556E-01  0.1099230E+00  0.1097197E+00  0.1066736E+00
 0.1000000E+00  0.6025592E-14  0.9436902E-01  0.1139103E+00  0.1184581E+00  0.9491178E-01  0.1103291E+00  0.1102405E+00  0.1070849E+00
 0.1000000E+00  0.6165949E-14  0.9445079E-01  0.1144783E+00  0.1192339E+00  0.9505417E-01  0.1107421E+00  0.1107775E+00  0.1075083E+00
 0.1000000E+00  0.6309576E-14  0.9453456E-01  0.1150615E+00  0.1200342E+00  0.9520318E-01  0.1111618E+00  0.1113304E+00  0.1079439E+00
 0.1000000E+00  0.6456548E-14  0.9462046E-01  0.1156580E+00  0.1208596E+00  0.9535930E-01  0.1115883E+00  0.1119018E+00  0.1083918E+00
 0.1000000E+00  0.6606930E-14  0.9470701E-01  0.1162710E+00  0.1217116E+00  0.9552291E-01  0.1120212E+00  0.1124899E+00  0.1088526E+00
 0.1000000E+00  0.6760829E-14  0.9479681E-01  0.1168992E+00  0.1225910E+00  0.9569424E-01  0.1124607E+00  0.1130958E+00  0.1093266E+00
 0.1000000E+00  0.6918312E-14  0.9488843E-01  0.1175449E+00  0.1234989E+00  0.9587429E-01  0.1129069E+00  0.1137220E+00  0.1098147E+00
 0.1000000E+00  0.7079464E-14  0.9498139E-01  0.1182064E+00  0.1244358E+00  0.9606272E-01  0.1133592E+00  0.1143674E+00  0.1103168E+00
 0.1000000E+00  0.7244353E-14  0.9507833E-01  0.1188845E+00  0.1254032E+00  0.9626049E-01  0.1138179E+00  0.1150332E+00  0.1108336E+00
 0.1000000E+00  0.7413100E-14  0.9517737E-01  0.1195821E+00  0.1264026E+00  0.9646846E-01  0.1142827E+00  0.1157207E+00  0.1113660E+00
 0.1000000E+00  0.7585778E-14  0.9527741E-01  0.1202976E+00  0.1274346E+00  0.9668668E-01  0.1147537E+00  0.1164291E+00  0.1119137E+00
 0.1000000E+00  0.7762478E-14  0.9538077E-01  0.1210311E+00  0.1285009E+00  0.9691603E-01  0.1152305E+00  0.1171607E+00  0.1124779E+00
 0.1000000E+00  0.7943275E-14  0.9548609E-01  0.1217844E+00  0.1296022E+00  0.9715694E-01  0.1157125E+00  0.1179149E+00  0.1130586E+00
 0.1000000E+00  0.8128303E-14  0.9559467E-01  0.1225570E+00  0.1307402E+00  0.9741048E-01  0.1161998E+00  0.1186940E+00  0.1136569E+00
 0.1000000E+00  0.8317639E-14  0.9570523E-01  0.1233494E+00  0.1319159E+00  0.9767731E-01  0.1166920E+00  0.1194986E+00  0.1142729E+00
 0.1000000E+00  0.8511386E-14  0.9581903E-01  0.1241651E+00  0.1331319E+00  0.9795848E-01  0.1171891E+00  0.1203285E+00  0.1149081E+00
 0.1000000E+00  0.8709627E-14  0.9593426E-01  0.1250006E+00  0.1343882E+00  0.9825457E-01  0.1176903E+00  0.1211856E+00  0.1155619E+00
 0.1000000E+00  0.8912506E-14  0.9605430E-01  0.1258583E+00  0.1356876E+00  0.9856655E-01  0.1181954E+00  0.1220709E+00  0.1162359E+00
 0.1000000E+00  0.9120109E-14  0.9617549E-01  0.1267390E+00  0.1370310E+00  0.9889549E-01  0.1187042E+00  0.1229839E+00  0.1169305E+00
 0.1000000E+00  0.9332549E-14  0.9630024E-01  0.1276434E+00  0.1384204E+00  0.9924258E-01  0.1192159E+00  0.1239270E+00  0.1176463E+00
 0.1000000E+00  0.9549915E-14  0.9642724E-01  0.1285715E+00  0.1398570E+00  0.9960872E-01  0.1197300E+00  0.1249017E+00  0.1183840E+00
 0.1000000E+00  0.9772367E-14  0.9655862E-01  0.1295249E+00  0.1413438E+00  0.9999544E-01  0.1202463E+00  0.1259078E+00  0.1191449E+00
 0.1000000E+00  0.1000000E-13  0.9669136E-01  0.1305031E+00  0.1428818E+00  0.1004038E+00  0.1207640E+00  0.1269474E+00  0.1199293E+00
 0.1000000E+00  0.1023294E-13  0.9682906E-01  0.1315082E+00  0.1444733E+00  0.1008355E+00  0.1212824E+00  0.1280211E+00  0.1207385E+00
 0.1000000E+00  0.1047130E-13  0.9697009E-01  0.1325396E+00  0.1461203E+00  0.1012918E+00  0.1218006E+00  0.1291298E+00  0.1215729E+00
 0.1000000E+00  0.1071519E-13  0.9711330E-01  0.1335993E+00  0.1478253E+00  0.1017744E+00  0.1223183E+00  0.1302754E+00  0.1224338E+00
 0.1000000E+00  0.1096478E-13  0.9726094E-01  0.1346877E+00  0.1495903E+00  0.1022850E+00  0.1228344E+00  0.1314584E+00  0.1233222E+00
 0.1000000E+00  0.1122019E-13  0.9741081E-01  0.1358045E+00  0.1514176E+00  0.1028255E+00  0.1233481E+00  0.1326808E+00  0.1242384E+00
 0.1000000E+00  0.1148152E-13  0.9756495E-01  0.1369521E+00  0.1533099E+00  0.1033977E+00  0.1238583E+00  0.1339443E+00  0.1251844E+00
 0.1000000E+00  0.1174897E-13  0.9772249E-01  0.1381310E+00  0.1552695E+00  0.1040039E+00  0.1243642E+00  0.1352492E+00  0.1261609E+00
 0.1000000E+00  0.1202264E-13  0.9788509E-01  0.1393417E+00  0.1572994E+00  0.1046464E+00  0.1248644E+00  0.1365976E+00  0.1271691E+00
 0.1000000E+00  0.1230269E-13  0.9805055E-01  0.1405849E+00  0.1594022E+00  0.1053274E+00  0.1253582E+00  0.1379911E+00  0.1282102E+00
 0.1000000E+00  0.1258927E-13  0.9822062E-01  0.1418626E+00  0.1615810E+00  0.1060494E+00  0.1258441E+00  0.1394301E+00  0.1292854E+00
 0.1000000E+00  0.1288249E-13  0.9839513E-01  0.1431749E+00  0.1638383E+00  0.1068156E+00  0.1263206E+00  0.1409173E+00  0.1303960E+00
 0.1000000E+00  0.1318256E-13  0.9857269E-01  0.1445226E+00  0.1661776E+00  0.1076283E+00  0.1267865E+00  0.1424538E+00  0.1315432E+00
 0.1000000E+00  0.1348963E-13  0.9875353E-01  0.1459071E+00  0.1686023E+00  0.1084911E+00  0.1272405E+00  0.1440409E+00  0.1327286E+00
 0.1000000E+00  0.1380385E-13  0.9894083E-01  0.1473298E+00  0.1711159E+00  0.1094074E+00  0.1276810E+00  0.1456810E+00  0.1339543E+00
 0.1000000E+00  0.1412536E-13  0.9913278E-01  0.1487910E+00  0.1737213E+00  0.1103805E+00  0.1281060E+00  0.1473754E+00  0.1352209E+00
 0.1000000E+00  0.1445439E-13  0.9932753E-01  0.1502921E+00  0.1764228E+00  0.1114144E+00  0.1285145E+00  0.1491256E+00  0.1365303E+00
 0.1000000E+00  0.1479109E-13  0.9952833E-01  0.1518349E+00  0.1792240E+00  0.1125130E+00  0.1289045E+00  0.1509335E+00  0.1378847E+00
 0.1000000E+00  0.1513562E-13  0.9973248E-01  0.1534192E+00  0.1821287E+00  0.1136808E+00  0.1292737E+00  0.1528010E+00  0.1392853E+00
 0.1000000E+00  0.1548819E-13  0.9994335E-01  0.1550478E+00  0.1851416E+00  0.1149226E+00  0.1296206E+00  0.1547296E+00  0.1407346E+00
 0.1000000E+00  0.1584892E-13  0.1001595E+00  0.1567213E+00  0.1882663E+00  0.1162432E+00  0.1299430E+00  0.1567208E+00  0.1422344E+00
 0.1000000E+00  0.1621810E-13  0.1003790E+00  0.1584406E+00  0.1915079E+00  0.1176481E+00  0.1302389E+00  0.1587772E+00  0.1437863E+00
 0.1000000E+00  0.1659588E-13  0.1006047E+00  0.1602064E+00  0.1948704E+00  0.1191427E+00  0.1305061E+00  0.1608999E+00  0.1453930E+00
 0.1000000E+00  0.1698242E-13  0.1008368E+00  0.1620218E+00  0.1983592E+00  0.1207329E+00  0.1307427E+00  0.1630913E+00  0.1470568E+00
 0.1000000E+00  0.1737800E-13  0.1010734E+00  0.1638873E+00  0.2019791E+00  0.1224256E+00  0.1309463E+00  0.1653524E+00  0.1487798E+00
 0.1000000E+00  0.1778279E-13  0.1013162E+00  0.1658034E+00  0.2057352E+00  0.1242274E+00  0.1311147E+00  0.1676859E+00  0.1505647E+00
 0.1000000E+00  0.1819702E-13  0.1015640E+00  0.1677720E+00  0.2096324E+00  0.1261455E+00  0.1312458E+00  0.1700940E+00  0.1524141E+00
 0.1000000E+00  0.1862089E-13  0.1018184E+00  0.1697958E+00  0.2136770E+00  0.1281880E+00  0.1313374E+00  0.1725771E+00  0.1543313E+00
 0.1000000E+00  0.1905460E-13  0.1020782E+00  0.1718748E+00  0.2178736E+00  0.1303627E+00  0.1313870E+00  0.1751379E+00  0.1563183E+00
 0.1000000E+00  0.1949844E-13  0.1023454E+00  0.1740110E+00  0.2222292E+00  0.1326786E+00  0.1313928E+00  0.1777787E+00  0.1583793E+00
 0.1000000E+00  0.1995263E-13  0.1026191E+00  0.1762065E+00  0.2267497E+00  0.1351452E+00  0.1313526E+00  0.1805003E+00  0.1605170E+00
 0.1000000E+00  0.2041735E-13  0.1028982E+00  0.1784619E+00  0.2314406E+00  0.1377719E+00  0.1312645E+00  0.1833049E+00  0.1627349E+00
 0.1000000E+00  0.2089295E-13  0.1031849E+00  0.1807786E+00  0.2363086E+00  0.1405697E+00  0.1311269E+00  0.1861939E+00  0.1650362E+00
 0.1000000E+00  0.2137962E-13  0.1034781E+00  0.1831593E+00  0.2413607E+00  0.1435494E+00  0.1309377E+00  0.1891694E+00  0.1674256E+00
 0.1000000E+00  0.2187762E-13  0.1037792E+00  0.1856056E+00  0.2466038E+00  0.1467230E+00  0.1306962E+00  0.1922326E+00  0.1699067E+00
 0.1000000E+00  0.2238723E-13  0.1040862E+00  0.1881175E+00  0.2520441E+00  0.1501025E+00  0.1304011E+00  0.1953854E+00  0.1724837E+00
 0.1000000E+00  0.2290866E-13  0.1044012E+00  0.1906981E+00  0.2576886E+00  0.1537011E+00  0.1300518E+00  0.1986285E+00  0.1751608E+00
 0.1000000E+00  0.2344228E-13  0.1047231E+00  0.1933490E+00  0.2635458E+00  0.1575334E+00  0.1296482E+00  0.2019643E+00  0.1779436E+00
 0.1000000E+00  0.2398834E-13  0.1050538E+00  0.1960714E+00  0.2696220E+00  0.1616132E+00  0.1291901E+00  0.2053934E+00  0.1808366E+00
 0.1000000E+00  0.2454711E-13  0.1053917E+00  0.1988673E+00  0.2759251E+00  0.1659561E+00  0.1286787E+00  0.2089178E+00  0.1838449E+00
 0.1000000E+00  0.2511884E-13  0.1057381E+00  0.2017392E+00  0.2824625E+00  0.1705780E+00  0.1281157E+00  0.2125376E+00  0.1869744E+00
 0.1000000E+00  0.2570395E-13  0.1060931E+00  0.2046874E+00  0.2892422E+00  0.1754964E+00  0.1275031E+00  0.2162551E+00  0.1902309E+00
 0.1000000E+00  0.2630268E-13  0.1064550E+00  0.2077145E+00  0.2962720E+00  0.1807289E+00  0.1268439E+00  0.2200706E+00  0.1936203E+00
 0.1000000E+00  0.2691537E-13  0.1068280E+00  0.2108216E+00  0.3035594E+00  0.1862936E+00  0.1261427E+00  0.2239853E+00  0.1971498E+00
 0.1000000E+00  0.2754232E-13  0.1072076E+00  0.2140117E+00  0.3111128E+00  0.1922101E+00  0.1254046E+00  0.2280003E+00  0.2008254E+00
 0.1000000E+00  0.2818382E-13  0.1075971E+00  0.2172839E+00  0.3189379E+00  0.1984977E+00  0.1246360E+00  0.2321158E+00  0.2046545E+00
 0.1000000E+00  0.2884032E-13  0.1079963E+00  0.2206429E+00  0.3270453E+00  0.2051788E+00  0.1238450E+00  0.2363337E+00  0.2086454E+00
 0.1000000E+00  0.2951211E-13  0.1084046E+00  0.2240880E+00  0.3354409E+00  0.2122736E+00  0.1230406E+00  0.2406541E+00  0.2128055E+00
 0.1000000E+00  0.3019949E-13  0.1088222E+00  0.2276212E+00  0.3441316E+00  0.2198039E+00  0.1222344E+00  0.2450773E+00  0.2171423E+00
 0.1000000E+00  0.3090294E-13  0.1092509E+00  0.2312462E+00  0.3531266E+00  0.2277939E+00  0.1214391E+00  0.2496057E+00  0.2216664E+00
 0.1000000E+00  0.3162278E-13  0.1096874E+00  0.2349600E+00  0.3624303E+00  0.2362660E+00  0.1206694E+00  0.2542392E+00  0.2263847E+00
 0.1000000E+00  0.3235938E-13  0.1101348E+00  0.2387687E+00  0.3720512E+00  0.2452438E+00  0.1199424E+00  0.2589791E+00  0.2313087E+00
 0.1000000E+00  0.3311315E-13  0.1105947E+00  0.2426717E+00  0.3819945E+00  0.2547513E+00  0.1192774E+00  0.2638268E+00  0.2364474E+00
 0.1000000E+00  0.3388439E-13  0.1110643E+00  0.2466683E+00  0.3922634E+00  0.2648113E+00  0.1186963E+00  0.2687834E+00  0.2418098E+00
 0.1000000E+00  0.3467368E-13  0.1115439E+00  0.2507623E+00  0.4028663E+00  0.2754498E+00  0.1182228E+00  0.2738509E+00  0.2474080E+00
 0.1000000E+00  0.3548135E-13  0.1120346E+00  0.2549510E+00  0.4138041E+00  0.2866888E+00  0.1178843E+00  0.2790314E+00  0.2532508E+00
 0.1000000E+00  0.3630776E-13  0.1125386E+00  0.2592414E+00  0.4250823E+00  0.2985515E+00  0.1177103E+00  0.2843271E+00  0.2593514E+00
 0.1000000E+00  0.3715350E-13  0.1130514E+00  0.2636266E+00  0.4367005E+00  0.3110608E+00  0.1177327E+00  0.2897413E+00  0.2657188E+00
 0.1000000E+00  0.3801893E-13  0.1135774E+00  0.2681131E+00  0.4486615E+00  0.3242376E+00  0.1179872E+00  0.2952775E+00  0.2723656E+00
 0.1000000E+00  0.3890453E-13  0.1141148E+00  0.2726968E+00  0.4609633E+00  0.3381008E+00  0.1185114E+00  0.3009393E+00  0.2793010E+00
 0.1000000E+00  0.3981075E-13  0.1146660E+00  0.2773806E+00  0.4736046E+00  0.3526685E+00  0.1193457E+00  0.3067320E+00  0.2865378E+00
 0.1000000E+00  0.4073800E-13  0.1152285E+00  0.2821608E+00  0.4865790E+00  0.3679536E+00  0.1205330E+00  0.3126598E+00  0.2940837E+00
 0.1000000E+00  0.4168693E-13  0.1158019E+00  0.2870399E+00  0.4998840E+00  0.3839708E+00  0.1221184E+00  0.3187307E+00  0.3019501E+00
 0.1000000E+00  0.4265796E-13  0.1163903E+00  0.2920150E+00  0.5135096E+00  0.4007273E+00  0.1241485E+00  0.3249511E+00  0.3101459E+00
 0.1000000E+00  0.4365162E-13  0.1169909E+00  0.2970854E+00  0.5274453E+00  0.4182271E+00  0.1266714E+00  0.3313285E+00  0.3186781E+00
 0.1000000E+00  0.4466832E-13  0.1176038E+00  0.3022494E+00  0.5416771E+00  0.4364670E+00  0.1297353E+00  0.3378717E+00  0.3275528E+00
 0.1000000E+00  0.4570880E-13  0.1182332E+00  0.3075045E+00  0.5561909E+00  0.4554443E+00  0.1333891E+00  0.3445907E+00  0.3367765E+00
 0.1000000E+00  0.4677352E-13  0.1188733E+00  0.3128472E+00  0.5709651E+00  0.4751425E+00  0.1376794E+00  0.3514952E+00  0.3463480E+00
 0.1000000E+00  0.4786304E-13  0.1195277E+00  0.3182747E+00  0.5859774E+00  0.4955404E+00  0.1426513E+00  0.3585953E+00  0.3562696E+00
 0.1000000E+00  0.4897794E-13  0.1201966E+00  0.3237841E+00  0.6012006E+00  0.5166084E+00  0.1483458E+00  0.3659021E+00  0.3665366E+00
