 0.1000000E+00  0.1000000E-14  0.9344569E-01  0.9352311E-01
 0.1000000E+00  0.1023294E-14  0.9350608E-01  0.9358673E-01
 0.1000000E+00  0.1047130E-14  0.9356734E-01  0.9364977E-01
 0.1000000E+00  0.1071519E-14  0.9363023E-01  0.9371515E-01
 0.1000000E+00  0.1096478E-14  0.9369463E-01  0.9378291E-01
 0.1000000E+00  0.1122019E-14  0.9375968E-01  0.9385081E-01
 0.1000000E+00  0.1148155E-14  0.9382801E-01  0.9392139E-01
 0.1000000E+00  0.1174897E-14  0.9389636E-01  0.9399391E-01
 0.1000000E+00  0.1202264E-14  0.9396736E-01  0.9406833E-01
 0.1000000E+00  0.1230269E-14  0.9403934E-01  0.9414335E-01
 0.1000000E+00  0.1258926E-14  0.9411363E-01  0.9422110E-01
 0.1000000E+00  0.1288249E-14  0.9418936E-01  0.9430059E-01
 0.1000000E+00  0.1318256E-14  0.9426769E-01  0.9438197E-01
 0.1000000E+00  0.1348963E-14  0.9434742E-01  0.9446623E-01
 0.1000000E+00  0.1380385E-14  0.9442880E-01  0.9455121E-01
 0.1000000E+00  0.1412536E-14  0.9451146E-01  0.9463866E-01
 0.1000000E+00  0.1445439E-14  0.9459767E-01  0.9472921E-01
 0.1000000E+00  0.1479109E-14  0.9468511E-01  0.9482188E-01
 0.1000000E+00  0.1513562E-14  0.9477420E-01  0.9491579E-01
 0.1000000E+00  0.1548815E-14  0.9486607E-01  0.9501278E-01
 0.1000000E+00  0.1584892E-14  0.9496070E-01  0.9511250E-01
 0.1000000E+00  0.1621810E-14  0.9505638E-01  0.9521339E-01
 0.1000000E+00  0.1659588E-14  0.9515537E-01  0.9531830E-01
 0.1000000E+00  0.1698242E-14  0.9525628E-01  0.9542502E-01
 0.1000000E+00  0.1737800E-14  0.9535927E-01  0.9553465E-01
 0.1000000E+00  0.1778279E-14  0.9546538E-01  0.9564710E-01
 0.1000000E+00  0.1819702E-14  0.9557384E-01  0.9576235E-01
 0.1000000E+00  0.1862089E-14  0.9568515E-01  0.9588085E-01
 0.1000000E+00  0.1905459E-14  0.9579851E-01  0.9600160E-01
 0.1000000E+00  0.1949844E-14  0.9591497E-01  0.9612580E-01
 0.1000000E+00  0.1995263E-14  0.9603468E-01  0.9625336E-01
 0.1000000E+00  0.2041740E-14  0.9615722E-01  0.9638396E-01
 0.1000000E+00  0.2089295E-14  0.9628224E-01  0.9651767E-01
 0.1000000E+00  0.2137962E-14  0.9641077E-01  0.9665536E-01
 0.1000000E+00  0.2187762E-14  0.9654249E-01  0.9679621E-01
 0.1000000E+00  0.2238723E-14  0.9667687E-01  0.9694059E-01
 0.1000000E+00  0.2290866E-14  0.9681528E-01  0.9708941E-01
 0.1000000E+00  0.2344228E-14  0.9695614E-01  0.9724116E-01
